models_building_tables
8
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5
vmp/buildings			vmp_arch_03	rigidmodels\buildings\vmp_arch_03\vmp_arch_03_tech.cs2.parsed	rigidmodels\buildings\vmp_arch_03\vmp_arch_03_tech.cs2.collision
vmp/infield			vmp_brickfencepillar_01	rigidmodels\buildings\vmp_brickfencepillar_01\vmp_brickfencepillar_01_tech.cs2.parsed	rigidmodels\buildings\vmp_brickfencepillar_01\vmp_brickfencepillar_01_tech.cs2.collision
vmp/buildings			vmp_bridge_01	rigidmodels\buildings\vmp_bridge_01\vmp_bridge_01_tech.cs2.parsed	rigidmodels\buildings\vmp_bridge_01\vmp_bridge_01_tech.cs2.collision
vmp/buildings			vmp_bridge_02	rigidmodels\buildings\vmp_bridge_02\vmp_bridge_02_tech.cs2.parsed	rigidmodels\buildings\vmp_bridge_02\vmp_bridge_02_tech.cs2.collision
vmp/buildings			vmp_bridge_03	rigidmodels\buildings\vmp_bridge_03\vmp_bridge_03_tech.cs2.parsed	rigidmodels\buildings\vmp_bridge_03\vmp_bridge_03_tech.cs2.collision
vmp/buildings			vmp_bridge_04	rigidmodels\buildings\vmp_bridge_04\vmp_bridge_04_tech.cs2.parsed	rigidmodels\buildings\vmp_bridge_04\vmp_bridge_04_tech.cs2.collision
vmp/buildings			vmp_building_01	rigidmodels\buildings\vmp_building_01\vmp_building_01_tech.cs2.parsed	rigidmodels\buildings\vmp_building_01\vmp_building_01_tech.cs2.collision
vmp/buildings			vmp_building_02	rigidmodels\buildings\vmp_building_02\vmp_building_02_tech.cs2.parsed	rigidmodels\buildings\vmp_building_02\vmp_building_02_tech.cs2.collision
vmp/buildings			vmp_chimney_01	rigidmodels\buildings\vmp_chimney_01\vmp_chimney_01_tech.cs2.parsed	rigidmodels\buildings\vmp_chimney_01\vmp_chimney_01_tech.cs2.collision
vmp/buildings			vmp_chimney_02	rigidmodels\buildings\vmp_chimney_02\vmp_chimney_02_tech.cs2.parsed	rigidmodels\buildings\vmp_chimney_02\vmp_chimney_02_tech.cs2.collision
terrain_props/wh_cliffs			vmp_cliff_block_02	rigidmodels\buildings\vmp_cliff_block_02\vmp_cliff_block_02_tech.cs2.parsed	rigidmodels\buildings\vmp_cliff_block_02\vmp_cliff_block_02_tech.cs2.collision
vmp/buildings			vmp_frame_01	rigidmodels\buildings\vmp_frame_01\vmp_frame_01_tech.cs2.parsed	rigidmodels\buildings\vmp_frame_01\vmp_frame_01_tech.cs2.collision
vmp/buildings			vmp_greathall_01	rigidmodels\buildings\vmp_greathall_01\vmp_greathall_01_tech.cs2.parsed	rigidmodels\buildings\vmp_greathall_01\vmp_greathall_01_tech.cs2.collision
vmp/nature			vmp_growth_over_rocklrg_01	rigidmodels\buildings\vmp_growth_over_rocklrg_01\vmp_growth_over_rocklrg_01_tech.cs2.parsed	rigidmodels\buildings\vmp_growth_over_rocklrg_01\vmp_growth_over_rocklrg_01_tech.cs2.collision
vmp/infield			vmp_infield_01	rigidmodels\buildings\vmp_infield_01\vmp_infield_01_tech.cs2.parsed	rigidmodels\buildings\vmp_infield_01\vmp_infield_01_tech.cs2.collision
vmp/infield			vmp_infield_02	rigidmodels\buildings\vmp_infield_02\vmp_infield_02_tech.cs2.parsed	rigidmodels\buildings\vmp_infield_02\vmp_infield_02_tech.cs2.collision
vmp/infield			vmp_infield_03	rigidmodels\buildings\vmp_infield_03\vmp_infield_03_tech.cs2.parsed	rigidmodels\buildings\vmp_infield_03\vmp_infield_03_tech.cs2.collision
vmp/infield			vmp_infield_04	rigidmodels\buildings\vmp_infield_04\vmp_infield_04_tech.cs2.parsed	rigidmodels\buildings\vmp_infield_04\vmp_infield_04_tech.cs2.collision
vmp/infield			vmp_infield_05	rigidmodels\buildings\vmp_infield_05\vmp_infield_05_tech.cs2.parsed	rigidmodels\buildings\vmp_infield_05\vmp_infield_05_tech.cs2.collision
vmp/infield			vmp_infield_06	rigidmodels\buildings\vmp_infield_06\vmp_infield_06_tech.cs2.parsed	rigidmodels\buildings\vmp_infield_06\vmp_infield_06_tech.cs2.collision
vmp/infield			vmp_infield_07	rigidmodels\buildings\vmp_infield_07\vmp_infield_07_tech.cs2.parsed	rigidmodels\buildings\vmp_infield_07\vmp_infield_07_tech.cs2.collision
vmp/infield			vmp_infield_08	rigidmodels\buildings\vmp_infield_08\vmp_infield_08_tech.cs2.parsed	rigidmodels\buildings\vmp_infield_08\vmp_infield_08_tech.cs2.collision
vmp/infield			vmp_infield_09	rigidmodels\buildings\vmp_infield_09\vmp_infield_09_tech.cs2.parsed	rigidmodels\buildings\vmp_infield_09\vmp_infield_09_tech.cs2.collision
vmp/infield			vmp_infield_10	rigidmodels\buildings\vmp_infield_10\vmp_infield_10_tech.cs2.parsed	rigidmodels\buildings\vmp_infield_10\vmp_infield_10_tech.cs2.collision
vmp/infield			vmp_infield_11	rigidmodels\buildings\vmp_infield_11\vmp_infield_11_tech.cs2.parsed	rigidmodels\buildings\vmp_infield_11\vmp_infield_11_tech.cs2.collision
vmp/infield			vmp_infield_brickfence_01	rigidmodels\buildings\vmp_infield_brickfence_01\vmp_infield_brickfence_01_tech.cs2.parsed	rigidmodels\buildings\vmp_infield_brickfence_01\vmp_infield_brickfence_01_tech.cs2.collision
vmp/terrain			vmp_landscape_01	rigidmodels\buildings\vmp_landscape_01\vmp_landscape_01_tech.cs2.parsed	rigidmodels\buildings\vmp_landscape_01\vmp_landscape_01_tech.cs2.collision
vmp/graveyard			vmp_mausoleum_01	rigidmodels\buildings\vmp_mausoleum_01\vmp_mausoleum_01_tech.cs2.parsed	rigidmodels\buildings\vmp_mausoleum_01\vmp_mausoleum_01_tech.cs2.collision
vmp/graveyard			vmp_mausoleum_02	rigidmodels\buildings\vmp_mausoleum_02\vmp_mausoleum_02_tech.cs2.parsed	rigidmodels\buildings\vmp_mausoleum_02\vmp_mausoleum_02_tech.cs2.collision
vmp/graveyard			vmp_mausoleum_pillar_01	rigidmodels\buildings\vmp_mausoleum_pillar_01\vmp_mausoleum_pillar_01_tech.cs2.parsed	rigidmodels\buildings\vmp_mausoleum_pillar_01\vmp_mausoleum_pillar_01_tech.cs2.collision
vmp/graveyard			vmp_mausoleum_vase_01	rigidmodels\buildings\vmp_mausoleum_vase_01\vmp_mausoleum_vase_01_tech.cs2.parsed	rigidmodels\buildings\vmp_mausoleum_vase_01\vmp_mausoleum_vase_01_tech.cs2.collision
vmp/buildings			vmp_megabuttress_01	rigidmodels\buildings\vmp_megabuttress_01\vmp_megabuttress_01_tech.cs2.parsed	rigidmodels\buildings\vmp_megabuttress_01\vmp_megabuttress_01_tech.cs2.collision
vmp/buildings			vmp_megabuttress_01_mirror	rigidmodels\buildings\vmp_megabuttress_01_mirror\vmp_megabuttress_01_mirror_tech.cs2.parsed	rigidmodels\buildings\vmp_megabuttress_01_mirror\vmp_megabuttress_01_mirror_tech.cs2.collision
vmp/buildings			vmp_megabuttress_02	rigidmodels\buildings\vmp_megabuttress_02\vmp_megabuttress_02_tech.cs2.parsed	rigidmodels\buildings\vmp_megabuttress_02\vmp_megabuttress_02_tech.cs2.collision
vmp/buildings			vmp_megabuttress_02_mirror	rigidmodels\buildings\vmp_megabuttress_02_mirror\vmp_megabuttress_02_mirror_tech.cs2.parsed	rigidmodels\buildings\vmp_megabuttress_02_mirror\vmp_megabuttress_02_mirror_tech.cs2.collision
vmp/graveyard			vmp_metal_fence_01	rigidmodels\buildings\vmp_metal_fence_01\vmp_metal_fence_01_tech.cs2.parsed	rigidmodels\buildings\vmp_metal_fence_01\vmp_metal_fence_01_tech.cs2.collision
vmp/graveyard			vmp_metal_fence_door_01	rigidmodels\buildings\vmp_metal_fence_door_01\vmp_metal_fence_door_01_tech.cs2.parsed	rigidmodels\buildings\vmp_metal_fence_door_01\vmp_metal_fence_door_01_tech.cs2.collision
vmp/buildings			vmp_pinnacle_01	rigidmodels\buildings\vmp_pinnacle_01\vmp_pinnacle_01_tech.cs2.parsed	rigidmodels\buildings\vmp_pinnacle_01\vmp_pinnacle_01_tech.cs2.collision
terrain_props/wh_rocks			vmp_rocklrg_01	rigidmodels\buildings\vmp_rocklrg_01\vmp_rocklrg_01_tech.cs2.parsed	rigidmodels\buildings\vmp_rocklrg_01\vmp_rocklrg_01_tech.cs2.collision
terrain_props/wh_rocks			vmp_rocklrg_02	rigidmodels\buildings\vmp_rocklrg_02\vmp_rocklrg_02_tech.cs2.parsed	rigidmodels\buildings\vmp_rocklrg_02\vmp_rocklrg_02_tech.cs2.collision
terrain_props/wh_rocks			vmp_rockmed_01	rigidmodels\buildings\vmp_rockmed_01\vmp_rockmed_01_tech.cs2.parsed	rigidmodels\buildings\vmp_rockmed_01\vmp_rockmed_01_tech.cs2.collision
terrain_props/wh_rocks			vmp_rockmed_02	rigidmodels\buildings\vmp_rockmed_02\vmp_rockmed_02_tech.cs2.parsed	rigidmodels\buildings\vmp_rockmed_02\vmp_rockmed_02_tech.cs2.collision
terrain_props/wh_rocks			vmp_rocks_small_01	rigidmodels\buildings\vmp_rocks_small_01\vmp_rocks_small_01_tech.cs2.parsed	rigidmodels\buildings\vmp_rocks_small_01\vmp_rocks_small_01_tech.cs2.collision
vmp/rural			vmp_rural_chimney	rigidmodels\buildings\vmp_rural_chimney\vmp_rural_chimney_tech.cs2.parsed	rigidmodels\buildings\vmp_rural_chimney\vmp_rural_chimney_tech.cs2.collision
vmp/rural			vmp_rural_door_01	rigidmodels\buildings\vmp_rural_door_01\vmp_rural_door_01_tech.cs2.parsed	rigidmodels\buildings\vmp_rural_door_01\vmp_rural_door_01_tech.cs2.collision
vmp/rural			vmp_rural_door_02	rigidmodels\buildings\vmp_rural_door_02\vmp_rural_door_02_tech.cs2.parsed	rigidmodels\buildings\vmp_rural_door_02\vmp_rural_door_02_tech.cs2.collision
vmp/rural			vmp_rural_house_01	rigidmodels\buildings\vmp_rural_house_01\vmp_rural_house_01_tech.cs2.parsed	rigidmodels\buildings\vmp_rural_house_01\vmp_rural_house_01_tech.cs2.collision
vmp/rural			vmp_rural_house_02	rigidmodels\buildings\vmp_rural_house_02\vmp_rural_house_02_tech.cs2.parsed	rigidmodels\buildings\vmp_rural_house_02\vmp_rural_house_02_tech.cs2.collision
vmp/rural			vmp_rural_house_03	rigidmodels\buildings\vmp_rural_house_03\vmp_rural_house_03_tech.cs2.parsed	rigidmodels\buildings\vmp_rural_house_03\vmp_rural_house_03_tech.cs2.collision
vmp/rural			vmp_rural_house_04	rigidmodels\buildings\vmp_rural_house_04\vmp_rural_house_04_tech.cs2.parsed	rigidmodels\buildings\vmp_rural_house_04\vmp_rural_house_04_tech.cs2.collision
vmp/rural			vmp_rural_house_05	rigidmodels\buildings\vmp_rural_house_05\vmp_rural_house_05_tech.cs2.parsed	rigidmodels\buildings\vmp_rural_house_05\vmp_rural_house_05_tech.cs2.collision
vmp/rural			vmp_rural_house_06	rigidmodels\buildings\vmp_rural_house_06\vmp_rural_house_06_tech.cs2.parsed	rigidmodels\buildings\vmp_rural_house_06\vmp_rural_house_06_tech.cs2.collision
vmp/rural			vmp_rural_house_07	rigidmodels\buildings\vmp_rural_house_07\vmp_rural_house_07_tech.cs2.parsed	rigidmodels\buildings\vmp_rural_house_07\vmp_rural_house_07_tech.cs2.collision
vmp/rural			vmp_rural_planks	rigidmodels\buildings\vmp_rural_planks\vmp_rural_planks_tech.cs2.parsed	rigidmodels\buildings\vmp_rural_planks\vmp_rural_planks_tech.cs2.collision
vmp/rural			vmp_rural_porch	rigidmodels\buildings\vmp_rural_porch\vmp_rural_porch_tech.cs2.parsed	rigidmodels\buildings\vmp_rural_porch\vmp_rural_porch_tech.cs2.collision
vmp/rural			vmp_rural_porch_02	rigidmodels\buildings\vmp_rural_porch_02\vmp_rural_porch_02_tech.cs2.parsed	rigidmodels\buildings\vmp_rural_porch_02\vmp_rural_porch_02_tech.cs2.collision
vmp/rural			vmp_rural_watchtower	rigidmodels\buildings\vmp_rural_watchtower\vmp_rural_watchtower_tech.cs2.parsed	rigidmodels\buildings\vmp_rural_watchtower\vmp_rural_watchtower_tech.cs2.collision
terrain_props/wh_cliffs			vmp_seacliff_a	rigidmodels\buildings\vmp_seacliff_a\vmp_seacliff_a_tech.cs2.parsed	rigidmodels\buildings\vmp_seacliff_a\vmp_seacliff_a_tech.cs2.collision
terrain_props/wh_cliffs			vmp_seacliff_b	rigidmodels\buildings\vmp_seacliff_b\vmp_seacliff_b_tech.cs2.parsed	rigidmodels\buildings\vmp_seacliff_b\vmp_seacliff_b_tech.cs2.collision
terrain_props/wh_cliffs			vmp_seacliff_b_01	rigidmodels\buildings\vmp_seacliff_b_01\vmp_seacliff_b_01_tech.cs2.parsed	rigidmodels\buildings\vmp_seacliff_b_01\vmp_seacliff_b_01_tech.cs2.collision
terrain_props/wh_cliffs			vmp_seacliff_b_02	rigidmodels\buildings\vmp_seacliff_b_02\vmp_seacliff_b_02_tech.cs2.parsed	rigidmodels\buildings\vmp_seacliff_b_02\vmp_seacliff_b_02_tech.cs2.collision
terrain_props/wh_cliffs			vmp_seacliff_b_02_a	rigidmodels\buildings\vmp_seacliff_b_02_a\vmp_seacliff_b_02_a_tech.cs2.parsed	rigidmodels\buildings\vmp_seacliff_b_02_a\vmp_seacliff_b_02_a_tech.cs2.collision
terrain_props/wh_cliffs			vmp_seacliff_b_02_b	rigidmodels\buildings\vmp_seacliff_b_02_b\vmp_seacliff_b_02_b_tech.cs2.parsed	rigidmodels\buildings\vmp_seacliff_b_02_b\vmp_seacliff_b_02_b_tech.cs2.collision
terrain_props/wh_cliffs			vmp_seacliff_b_02_c	rigidmodels\buildings\vmp_seacliff_b_02_c\vmp_seacliff_b_02_c_tech.cs2.parsed	rigidmodels\buildings\vmp_seacliff_b_02_c\vmp_seacliff_b_02_c_tech.cs2.collision
terrain_props/wh_cliffs			vmp_seacliff_b_03	rigidmodels\buildings\vmp_seacliff_b_03\vmp_seacliff_b_03_tech.cs2.parsed	rigidmodels\buildings\vmp_seacliff_b_03\vmp_seacliff_b_03_tech.cs2.collision
terrain_props/wh_cliffs			vmp_seacliff_b_04	rigidmodels\buildings\vmp_seacliff_b_04\vmp_seacliff_b_04_tech.cs2.parsed	rigidmodels\buildings\vmp_seacliff_b_04\vmp_seacliff_b_04_tech.cs2.collision
terrain_props/wh_cliffs			vmp_seacliff_b_05	rigidmodels\buildings\vmp_seacliff_b_05\vmp_seacliff_b_05_tech.cs2.parsed	rigidmodels\buildings\vmp_seacliff_b_05\vmp_seacliff_b_05_tech.cs2.collision
terrain_props/wh_cliffs			vmp_seacliff_b_06	rigidmodels\buildings\vmp_seacliff_b_06\vmp_seacliff_b_06_tech.cs2.parsed	rigidmodels\buildings\vmp_seacliff_b_06\vmp_seacliff_b_06_tech.cs2.collision
terrain_props/wh_cliffs			vmp_seacliff_b_07	rigidmodels\buildings\vmp_seacliff_b_07\vmp_seacliff_b_07_tech.cs2.parsed	rigidmodels\buildings\vmp_seacliff_b_07\vmp_seacliff_b_07_tech.cs2.collision
terrain_props/wh_cliffs			vmp_seacliff_formation_01	rigidmodels\buildings\vmp_seacliff_formation_01\vmp_seacliff_formation_01_tech.cs2.parsed	rigidmodels\buildings\vmp_seacliff_formation_01\vmp_seacliff_formation_01_tech.cs2.collision
vmp/props			vmp_sidewalkround_01	rigidmodels\buildings\vmp_sidewalkround_01\vmp_sidewalkround_01_tech.cs2.parsed	rigidmodels\buildings\vmp_sidewalkround_01\vmp_sidewalkround_01_tech.cs2.collision
vmp/buildings			vmp_standingbridge_01	rigidmodels\buildings\vmp_standingbridge_01\vmp_standingbridge_01_tech.cs2.parsed	rigidmodels\buildings\vmp_standingbridge_01\vmp_standingbridge_01_tech.cs2.collision
vmp/buildings			vmp_standingbridge_02	rigidmodels\buildings\vmp_standingbridge_02\vmp_standingbridge_02_tech.cs2.parsed	rigidmodels\buildings\vmp_standingbridge_02\vmp_standingbridge_02_tech.cs2.collision
vmp/buildings			vmp_standingbridge_03	rigidmodels\buildings\vmp_standingbridge_03\vmp_standingbridge_03_tech.cs2.parsed	rigidmodels\buildings\vmp_standingbridge_03\vmp_standingbridge_03_tech.cs2.collision
vmp/buildings			vmp_standingbridge_tall_01	rigidmodels\buildings\vmp_standingbridge_tall_01\vmp_standingbridge_tall_01_tech.cs2.parsed	rigidmodels\buildings\vmp_standingbridge_tall_01\vmp_standingbridge_tall_01_tech.cs2.collision
vmp/statues			vmp_statue_01_plinth	rigidmodels\buildings\vmp_statue_01_plinth\vmp_statue_01_plinth_tech.cs2.parsed	rigidmodels\buildings\vmp_statue_01_plinth\vmp_statue_01_plinth_tech.cs2.collision
vmp/statues			vmp_statue_fem_01	rigidmodels\buildings\vmp_statue_fem_01\vmp_statue_fem_01_tech.cs2.parsed	rigidmodels\buildings\vmp_statue_fem_01\vmp_statue_fem_01_tech.cs2.collision
vmp/statues			vmp_statue_fem_02	rigidmodels\buildings\vmp_statue_fem_02\vmp_statue_fem_02_tech.cs2.parsed	rigidmodels\buildings\vmp_statue_fem_02\vmp_statue_fem_02_tech.cs2.collision
vmp/statues			vmp_statue_varg_01	rigidmodels\buildings\vmp_statue_varg_01\vmp_statue_varg_01_tech.cs2.parsed	rigidmodels\buildings\vmp_statue_varg_01\vmp_statue_varg_01_tech.cs2.collision
vmp/statues			vmp_statue_varg_02	rigidmodels\buildings\vmp_statue_varg_02\vmp_statue_varg_02_tech.cs2.parsed	rigidmodels\buildings\vmp_statue_varg_02\vmp_statue_varg_02_tech.cs2.collision
vmp/statues			vmp_statue_varg_plin_01	rigidmodels\buildings\vmp_statue_varg_plin_01\vmp_statue_varg_plin_01_tech.cs2.parsed	rigidmodels\buildings\vmp_statue_varg_plin_01\vmp_statue_varg_plin_01_tech.cs2.collision
vmp/graveyard			vmp_tombstone_01	rigidmodels\buildings\vmp_tombstone_01\vmp_tombstone_01_tech.cs2.parsed	rigidmodels\buildings\vmp_tombstone_01\vmp_tombstone_01_tech.cs2.collision
vmp/graveyard			vmp_tombstone_02	rigidmodels\buildings\vmp_tombstone_02\vmp_tombstone_02_tech.cs2.parsed	rigidmodels\buildings\vmp_tombstone_02\vmp_tombstone_02_tech.cs2.collision
vmp/graveyard			vmp_tombstone_03	rigidmodels\buildings\vmp_tombstone_03\vmp_tombstone_03_tech.cs2.parsed	rigidmodels\buildings\vmp_tombstone_03\vmp_tombstone_03_tech.cs2.collision
vmp/graveyard			vmp_tombstone_04	rigidmodels\buildings\vmp_tombstone_04\vmp_tombstone_04_tech.cs2.parsed	rigidmodels\buildings\vmp_tombstone_04\vmp_tombstone_04_tech.cs2.collision
vmp/graveyard			vmp_tombstone_05	rigidmodels\buildings\vmp_tombstone_05\vmp_tombstone_05_tech.cs2.parsed	rigidmodels\buildings\vmp_tombstone_05\vmp_tombstone_05_tech.cs2.collision
vmp/graveyard			vmp_totem_01	rigidmodels\buildings\vmp_totem_01\vmp_totem_01_tech.cs2.parsed	rigidmodels\buildings\vmp_totem_01\vmp_totem_01_tech.cs2.collision
vmp/graveyard			vmp_totem_02	rigidmodels\buildings\vmp_totem_02\vmp_totem_02_tech.cs2.parsed	rigidmodels\buildings\vmp_totem_02\vmp_totem_02_tech.cs2.collision
vmp/graveyard			vmp_totem_03	rigidmodels\buildings\vmp_totem_03\vmp_totem_03_tech.cs2.parsed	rigidmodels\buildings\vmp_totem_03\vmp_totem_03_tech.cs2.collision
vmp/graveyard			vmp_totem_04	rigidmodels\buildings\vmp_totem_04\vmp_totem_04_tech.cs2.parsed	rigidmodels\buildings\vmp_totem_04\vmp_totem_04_tech.cs2.collision
vmp/buildings			vmp_tower_01	rigidmodels\buildings\vmp_tower_01\vmp_tower_01_tech.cs2.parsed	rigidmodels\buildings\vmp_tower_01\vmp_tower_01_tech.cs2.collision
vmp/buildings			vmp_tower_big_01	rigidmodels\buildings\vmp_tower_big_01\vmp_tower_big_01_tech.cs2.parsed	rigidmodels\buildings\vmp_tower_big_01\vmp_tower_big_01_tech.cs2.collision
vmp	rigidmodels\buildings\glb_tower_freestanding_01\glb_tower_freestanding_01_tech.cs2.parsed		vmp_tower_freestanding	rigidmodels\buildings\vmp_tower_freestanding\vmp_tower_freestanding_tech.cs2.parsed	rigidmodels\buildings\vmp_tower_freestanding\vmp_tower_freestanding_tech.cs2.collision
vmp/walls			vmp_wall_candles01	rigidmodels\buildings\vmp_wall_candles01\vmp_wall_candles01_tech.cs2.parsed	rigidmodels\buildings\vmp_wall_candles01\vmp_wall_candles01_tech.cs2.collision
vmp/walls			vmp_wall_candles02	rigidmodels\buildings\vmp_wall_candles02\vmp_wall_candles02_tech.cs2.parsed	rigidmodels\buildings\vmp_wall_candles02\vmp_wall_candles02_tech.cs2.collision
buildings/vmp/walls	rigidmodels\buildings\glb_wall_corner_90_exter\glb_wall_corner_90_exter_tech.cs2.parsed	rigidmodels\buildings\vmp_wall_corner_90_exter\vmp_wall_corner_90_exter_tech.cs2.collision	vmp_wall_corner_90_exter	rigidmodels\buildings\glb_wall_corner_90_exter\glb_wall_corner_90_exter_tech.cs2.parsed	rigidmodels\buildings\glb_wall_corner_90_exter\glb_wall_corner_90_exter_tech.cs2.collision
buildings/vmp/walls			vmp_wall_corner_90_exter02	rigidmodels\buildings\vmp_wall_corner_90_exter02\vmp_wall_corner_90_exter02_tech.cs2.parsed	rigidmodels\buildings\vmp_wall_corner_90_exter02\vmp_wall_corner_90_exter02_tech.cs2.collision
vmp/walls	rigidmodels\buildings\glb_wall_corner_90_inter\glb_wall_corner_90_inter_tech.cs2.parsed	rigidmodels\buildings\vmp_wall_corner_90_inter\vmp_wall_corner_90_inter_tech.cs2.collision	vmp_wall_corner_90_inter	rigidmodels\buildings\glb_wall_corner_90_inter\glb_wall_corner_90_inter_tech.cs2.parsed	rigidmodels\buildings\glb_wall_corner_90_inter\glb_wall_corner_90_inter_tech.cs2.collision
vmp/walls			vmp_wall_dead_ivy01	rigidmodels\buildings\vmp_wall_dead_ivy01\vmp_wall_dead_ivy01_tech.cs2.parsed	rigidmodels\buildings\vmp_wall_dead_ivy01\vmp_wall_dead_ivy01_tech.cs2.collision
global/wall_logic			vmp_wall_emitter01	rigidmodels\buildings\vmp_wall_emitter01\vmp_wall_emitter01_tech.cs2.parsed	rigidmodels\buildings\vmp_wall_emitter01\vmp_wall_emitter01_tech.cs2.collision
global/wall_logic			vmp_wall_emitter02	rigidmodels\buildings\vmp_wall_emitter02\vmp_wall_emitter02_tech.cs2.parsed	rigidmodels\buildings\vmp_wall_emitter02\vmp_wall_emitter02_tech.cs2.collision
global/wall_logic			vmp_wall_emitter03	rigidmodels\buildings\vmp_wall_emitter03\vmp_wall_emitter03_tech.cs2.parsed	rigidmodels\buildings\vmp_wall_emitter03\vmp_wall_emitter03_tech.cs2.collision
vmp/walls			vmp_wall_flag01	rigidmodels\buildings\vmp_wall_flag01\vmp_wall_flag01_tech.cs2.parsed	rigidmodels\buildings\vmp_wall_flag01\vmp_wall_flag01_tech.cs2.collision
buildings/vmp/walls	rigidmodels\buildings\glb_wall_gatehouse_60\glb_wall_gatehouse_60_tech.cs2.parsed	rigidmodels\buildings\vmp_wall_gatehouse_60\vmp_wall_gatehouse_60_tech.cs2.collision	vmp_wall_gatehouse_60	rigidmodels\buildings\glb_wall_gatehouse_60\glb_wall_gatehouse_60_tech.cs2.parsed	rigidmodels\buildings\glb_wall_gatehouse_60\glb_wall_gatehouse_60_tech.cs2.collision
vmp/walls			vmp_wall_machicolation01	rigidmodels\buildings\vmp_wall_machicolation01\vmp_wall_machicolation01_tech.cs2.parsed	rigidmodels\buildings\vmp_wall_machicolation01\vmp_wall_machicolation01_tech.cs2.collision
