effect_bundles_tables
1
key	localised_description	localised_title	ui_icon	bundle_target
wh_main_payload_event_meddling_of_wizards	When Battle Wizards wander, the Undead suffer.	Wizardry Interference	magic.png	region
wh_main_payload_event_mork	Mork's da best.	Mork	army_morale.png	faction
wh_main_payload_event_pleasure_palace_of_slaanesh	This army has discovered a legendary harem of Slaanesh. They may be some time...	Pleasure Palace of Slaanesh	campaign_movement.png	force
wh_main_payload_event_recruiting_shortage	There is a distinct lack of able and willing bodies to join your forces for the ongoing wars.	Recruiting Shortage	treasury.png	faction
wh_main_payload_event_recruiting_surplus	On this rare occasion, there is a glut of ready and willing bodies to join the fray.	Recruiting Surplus	military_spending.png	faction
wh_main_payload_event_rogue_necromancer	A Necromancer has been discovered in this region, practicing the dark arts in secret.	Rogue Necromancer	religion_undeath.png	region
wh_main_payload_event_seal_the_hold	The Rik has sealed this Dwarfhold for the time being.	Sealed Hold	public_order.png	region
wh_main_payload_event_sky_saboteur	Damaged in recent combat, it will be sometime before the aircorps can be restored.	Damaged Aircorps	military_spending.png	faction
wh_main_payload_event_slayer_pilgrimage	Slayers belonging to your Clan are on a pilgrimage to Karak Kadrin and must not be disturbed.	Slayer Pilgrimage	military_spending.png	faction
wh_main_payload_event_sneaky_gobbos	The goblins are becoming a major nuisance - the Bosses will put them in their place soon enough.	Sneaky Gobbos	treasury.png	faction
wh_main_payload_event_spider_boom	The warm, damp weather has created ideal conditions in the nests of forest spiders.	Spider Boom	military.png	province
wh_main_payload_event_squig_rampage	The Squigs have broken out of their pens, sending the Night Goblins scattering!	Squig Rampage	morale.png	region
wh_main_payload_event_temple_of_skulls	Skull-adorned temples grow restless with power.	Temple of Skulls	magic.png	faction
wh_main_payload_event_the_eye_closes_second	Begin the grand slaughter!	Witness Me	religion_chaos.png	faction
wh_main_payload_event_the_eye_opens_first	For the Blood God.	Khorne	melee.png	faction
wh_main_payload_event_the_eye_opens_second	For the Changer.	Tzeentch	agent.png	faction
wh_main_payload_event_the_eye_opens_wider_first	For the Father Plague.	Nurgle	campaign_movement.png	faction
wh_main_payload_event_the_eye_opens_wider_second	For the Dark Prince.	Slaanesh	military_spending.png	faction
wh_main_payload_event_the_glower_of_morrslieb	Morrslieb hangs over the area.	Morrslieb	public_order.png	region
wh_main_payload_event_the_gods_are_angry_first	The tribute to the gods has placated the population.	Tribute	public_order.png	faction
wh_main_payload_event_the_gods_are_angry_second	Your realm grows, but it comes at a cost.	Angry Gods	growth.png	faction
wh_main_payload_event_the_prince_of_nothing_first	Your forces must be bolstered before encroaching further.	Preparation	military_spending.png	faction
wh_main_payload_event_the_slayer_oath	A close ally of yours has taken the Slayer Oath.	The Slayer Oath	military_spending.png	faction
wh_main_payload_event_the_spawn_tide	The Dark Powers have blessed you with these Chaos Spawn!	The Spawn Tide	military_spending.png	faction
wh_main_payload_event_troll_migration	The Trolls from the Chaos hordes in the north are migrating south, towards the Badlands.	Troll Migration	military.png	faction
wh_main_payload_event_twin-tailed_comet_bad	Sighting the Twin-Tailed Comet in the sky, the Grand Theogonist has decreed this to be a bad omen.	Twin-Tailed Comet	public_order.png	region
wh_main_payload_event_twin-tailed_comet_good	Sighting the Twin-Tailed Comet in the sky, the Grand Theogonist has decreed this to be a good omen.	Twin-Tailed Comet	public_order.png	region
wh_main_payload_event_tzeentchian_cult	Unbeknownst to the citizens, followers of Chaos have infested this province.	Tzeentchian Cult	religion_chaos.png	region
wh_main_payload_event_underway_upgraded	The Underway surrounding this army has been upgraded, enabling further movement.	Underway Upgraded	campaign_movement.png	force
wh_main_payload_event_wanderin_gits_first	A great migration has been turned away.	Gits!	public_order.png	faction
wh_main_payload_event_what_would_grungni_do_first	Rewarding the loyal Clan offers a large tithe.	Mine Dispute	military_spending.png	faction
wh_main_payload_event_wheres_ma_teef_first	The extra teef came at a cost.	Extra Teef	morale.png	faction
wh_main_payload_event_wheres_ma_teef_second	The boyz look upon the new helmet with some envy.	Shiny Helmet	army_morale.png	faction
wh_main_payload_event_witch_hunter_incursion	The Holy Order of the Silver Hammer have invaded our territory!	Witch Hunter Incursion	religion_undeath.png	region
wh_main_payload_gdp_negative_region	Recent events in this region have led to a loss in income.	Lost Income	military_spending.png	region
wh_main_payload_gdp_positive_region	Recent events in this region have led to an increase in income.	Increased Income	military_spending.png	region
wh_main_payload_growth_negative_province	Recent events in this province have caused a negative growth.	Negative Growth	growth.png	province
wh_main_payload_growth_positive_province	Recent events in this province have caused a positive growth.	Positive Growth	growth.png	province
wh_main_payload_improved_agent_chs_champion_exalted_hero	Your Exalted Heroes please the Dark Gods - they are more effective than ever!	Most Exalted Heroes	exalted_hero.png	faction
wh_main_payload_improved_agent_chs_wizard_chaos_sorceror	Your Chaos Sorcerers please the God of Magic and Change - expect a boon.	Tzeentch's Favoured	wizard.png	faction
wh_main_payload_improved_agent_dwf_champion_thane	Your Thanes are likened to the heroes of the Golden Age - they are more effective than ever!	Thanes of the Sagas	thane.png	faction
wh_main_payload_improved_agent_dwf_engineer	The Engineers' Guild recognise greatness and wisdom in your kin. Your Engineers are more effective than ever.	Grand Master Engineers	engineer.png	faction
wh_main_payload_improved_agent_dwf_runesmith	Your Runesmiths have attained knowledge even Kragg the Grim has since forgotten.	Runelords	runesmith.png	faction
wh_main_payload_improved_agent_emp_champion_captain	Your Captains have been given the 'Honour of Magnus'; they are highly respected by all.	Distinguished Captain	captain.png	faction
wh_main_payload_improved_agent_emp_dignitary_warrior_priest	Volkmar has recognised the pious dedication of your Warrior Priests. Sainthood awaits!	Recognised by the Grand Theogonist	warrior_priest.png	faction
wh_main_payload_improved_agent_emp_spy_witch_hunter	Your Witch Hunters have been praised by the Order of the Silver Hammer for dedication in their prosecutions.	Witch Hunter Generals	witch_hunter.png	faction
wh_main_payload_improved_agent_emp_wizard	Your Wizards have gained meritorious awards from their college - they are at the height of their powers!	Wizard Lords	wizard.png	faction
wh_main_payload_improved_agent_grn_spy_goblin_boss	Da Boss finks yer Gobbos are ded good.	Nastiest Goblin Big Bosses	goblin_big_boss.png	faction
wh_main_payload_improved_agent_grn_wizard_shaman	Yer Shamans 'ave done som right good spell-castin' of late.	Stable Shaman	wizard.png	faction
wh_main_payload_improved_agent_vmp_champion_wight_king	You have summoned a great King of the Ancients, now in your thrall.	High King of the Wights	wight_king.png	faction
wh_main_payload_improved_agent_vmp_dignitary_vampire	Your Vampire is a count in more than just name; he is a true noble and dread Lord of the Undead.	A True Count	vampire.png	faction
wh_main_payload_improved_agent_vmp_spy_banshee	Once broken from arcane bindings, a Tomb Banshee is a truly terrible foe, as those in service to you now are.	Freed Tomb Banshee	banshee.png	faction
wh_main_payload_improved_agent_vmp_wizard_necromancer	Your Necromancers have attained great power in their search for life everlasting.	Master of the Dark Arts	wizard.png	faction
wh_main_payload_migration	A great migration has arrived at your borders.	Migration	military_spending.png	faction
wh_main_payload_morale_all	Your warriors thirst for battle!	War Fervour	morale.png	faction
wh_main_payload_morale_army	Your armies desire battle!	Battle Masters	army.png	faction
wh_main_payload_morale_low_fightiness	This mob's low [[img:icon_fightiness]][[/img]]fightiness is leading to loss of [[img:icon_morale]][[/img]]leadership on the battlefield.	Low Fightiness	morale.png	force
wh_main_payload_morale_navy	Your fleets search the seas for battle!	Dreadfleets	navy.png	faction
wh_main_payload_morale_versus_chaos	Your warriors relish the opportunity to do battle with the Chaos hordes.	Chaos Conflict	morale.png	faction
wh_main_payload_morale_versus_dwarfs	Your warriors relish the opportunity to do battle with the Dwarf throngs.	Dwarfen Conflict	morale.png	faction
wh_main_payload_morale_versus_empire	Your warriors relish the opportunity to do battle with menfolk.	Conflict of Men	morale.png	faction
wh_main_payload_morale_versus_empire_negative	Your warriors are troubled when doing battle with men.	Human Conflict	morale.png	faction
wh_main_payload_morale_versus_greenskins	Your warriors relish the opportunity to do battle with the Greenskin tribes.	Greenskin Conflict	morale.png	faction
wh_main_payload_morale_versus_vampires	Your warriors relish the opportunity to do battle with Vampire Counts.	Vampire Conflict	morale.png	faction
wh_main_payload_morale_very_low_fightiness	This mob's low [[img:icon_fightiness]][[/img]]fightiness is leading to loss of [[img:icon_morale]][[/img]]leadership on the battlefield.	Very Low Fightiness	morale.png	force
wh_main_payload_movement_restriction	Recent events have caused a hindrance to your forces' movements.	Hindered Movement	campaign_movement.png	faction
wh_main_payload_piracy_faction	Pirates have come across your trade routes and are attacking your ships.	Piracy	military_spending.png	faction
wh_main_payload_public_order_negative_province	Recent events in this province have affected the local population's feelings in a negative way.	Unhappy Populace	public_order.png	province
wh_main_payload_public_order_positive_province	Recent events in this province have given the local population a reason to be happy.	Happy Populace	public_order.png	province
wh_main_payload_resolution_dummy	The consequences of your choice are not yet clear...	Resolution	subterfuge.png	faction
wh_main_payload_sacking_positive	Your armies loot and pillage across the Old World!	War Plunder	military_spending.png	faction
wh_main_payload_setback_lost_force	Having recently suffered a setback, this army's effectiveness is diminished.	Military Setback	army.png	force
wh_main_payload_taxes	Everyone must pay.	Taxes	military_spending.png	faction
wh_main_payload_training_artillery	Your armies are focusing on artillery training.	Artillery Focus	experience.png	faction
wh_main_payload_training_cavalry	Your armies are focusing on cavalry training.	Cavalry Focus	experience.png	faction
wh_main_payload_training_infantry_melee	Your armies are focusing on melee infantry training.	Combat Focus	experience.png	faction
wh_main_payload_training_infantry_ranged	Your armies are focusing on missile infantry training.	Missile Focus	experience.png	faction
wh_main_payload_training_war_beasts	Your armies are focusing on war beast training.	War Beast Focus	experience.png	faction
wh_main_payload_training_war_machines	Your armies are focusing on war machine training.	War Machine Focus	experience.png	faction
wh_main_payload_untainted	Recent events have purified the lands.	Safeguard	religion.png	faction
wh_main_payload_vampiric_corruption	Recent events have purified the lands.	Safeguard	religion_undeath.png	faction
wh_main_reduced_movement_range_10	[HIDDEN]	[HIDDEN]	 	force
wh_main_reduced_movement_range_20	[HIDDEN]	[HIDDEN]	 	force
wh_main_reduced_movement_range_30	[HIDDEN]	[HIDDEN]	 	force
wh_main_reduced_movement_range_40	[HIDDEN]	[HIDDEN]	 	force
wh_main_reduced_movement_range_50	[HIDDEN]	[HIDDEN]	 	force
wh_main_reduced_movement_range_60	[HIDDEN]	[HIDDEN]	 	force
wh_main_reduced_movement_range_70	[HIDDEN]	[HIDDEN]	 	force
wh_main_reduced_movement_range_80	[HIDDEN]	[HIDDEN]	 	force
wh_main_reduced_movement_range_90	[HIDDEN]	[HIDDEN]	 	force
wh_main_region_pillar_of_bone	This arcane fulcrum influences the Winds of Magic, offering magic-users in the area a far greater supply.	The Pillar of Bone	magic.png	region
wh_pro01_bundle_god_choice_grimnir	There is no god a Dwarf would rather watch over them in battle; Grimnir’s gaze is directed firmly at Grombrindal’s force.	Grimnir’s Strength	god_effect_grimnir.png	faction
wh_pro01_bundle_god_choice_grimnir_force	There is no god a Dwarf would rather watch over them in battle; Grimnir’s gaze is directed firmly at Grombrindal’s force.	Grimnir’s Strength	god_effect_grimnir.png	force
wh_pro01_bundle_god_choice_grungni	Grombrindal shall become a vessel through which Grungni’s wisdom is transferred to the Dwarfs, but the lands within the Karaz Ankor that will benefit will be of his own choosing.	Grungni’s Teachings	god_effect_grungni.png	faction
