missions_tables
6
generate	key	localised_description	localised_title	mission_type	ui_icon	ui_image	prioritised	unknown8	unknown9	unknown10	unknown11	unknown12	unknown13	unknown14	unknown15	unknown16
True	wh_main_mis_vmp_recruit_agent_spy	The sorrowful wails of a Tomb Banshee are needed, their shrill screams should send enemies fleeing for their pitiful lives. Summon such a harridan.	Scream of the Tomb Banshee	RECRUIT_AGENT	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_recruit_agent_wizard	We need a Necromancer in our legions. A wretched magic-user whose abilities will aid our unbreathing legions. Consider recruiting one soon.	Necromancers to Me	RECRUIT_AGENT	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_recruit_unit_land_cavalry	The Cavalry of the Undead is a fearsome spectacle, adding speed to our shambling forces. Add their might to our roster.	Ghost Riders	RECRUIT_UNIT	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_recruit_unit_land_infantry_melee	Our melee hordes can overwhelm any foe and will never succumb to mortal concerns such as fear. Raise them!	Ghoulish Fighters	RECRUIT_UNIT	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_recruit_unit_land_war_beast	The pets of the Vampire Counts are fearsome Unliving creatures whose only desire is to serve. Read the books and summon them to our cause!	Unholy Beasts	RECRUIT_UNIT	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_recruit_unit_land_war_machine	Nagash never took much stock in war machines but he was wrong. Recruit engines of death - make their deadly mechanisms work in service to us!	Engines of Death	RECRUIT_UNIT	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
False	wh_main_mp_coop_victory	Success	Co-op Campaign	CAPTURE_REGIONS	event_province_positive.png	emp/generic	False			0	0	False	0		False	False
False	wh_main_mp_versus_victory	Success	Head to Head Campaign	CAPTURE_REGIONS	event_province_positive.png	emp/generic	False			0	0	False	0		False	False
False	wh_main_objective_chaos_01	All are pawns of Chaos, all must serve. Do as the Dark Gods wish and begin the destruction. Thus is the way prepared for the End Times.	Chapter I: The Pawn 	CAPTURE_REGIONS	rom_event_mission.png	chs/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_chaos_02	A loyal servant to the Chaos Gods is one that enacts carnage - that raids and destroys and scatters the mortals before him. 	Chapter II: The Servant 	CAPTURE_REGIONS	rom_event_mission.png	chs/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_chaos_03	All hail the champions of Chaos, it is they who the eyes of the Gods fall upon. They are the ones that risk damnation in exchange for a chance of greatness - continue the slaughter! 	Chapter III: The Champion 	CAPTURE_REGIONS	rom_event_mission.png	chs/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_chaos_04	The destroyer comes, and with him the favour of the Ruinous Powers. The southern lands of milk and honey will wither at his touch. 	Chapter IV: The Destroyer	CAPTURE_REGIONS	rom_event_mission.png	chs/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_chaos_05	Behold the Everchosen! The Daemons rejoice for the End Times are here. Destroy and corrupt those that still hold out against the inevitable. Chaos has come - the world will be broken!	Chapter V: The Everchosen 	CAPTURE_REGIONS	rom_event_mission.png	chs/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_dwarf_01	The Karaz Ankor has fallen into decline, assaulted by fell enemies above and below the ground… but no more! Everpeak has stirred, the High King demands that the Dwarf realm be brought back to its former glory. Let  the task begin in earnest!	Chapter I: The Reckoning Begins 	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_dwarf_02	With the Time of Woes a distant memory, the Dwarfs should look to the future and the restoration of the Karaz Ankor. The more territory around and even beyond their traditional mountain homes the Dwarfs can claim, the more the Ancestors will be pleased.  	Chapter II: For the Ancestors 	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_dwarf_03	There must be more Dwarf expeditions deployed - let them take the regions in the High King's name, and wipe out many grudges regarding those who stand against the Dwarf race. In this way the Karaz Ankor will be returned to its rightful glory!	Chapter III: One Dwarfhold at a Time 	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_dwarf_04	The Karaz Ankor will be great again, for Thorgrim has sworn it and the High King never reneges on an oath. Every Dwarf worth his beard bears the same bond. There are still regions outside of Dwarfen control, they must be brought under Karaz-a-Karak's dominion as soon as possible.   	Chapter IV: Grudgebearer's Oath 	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_dwarf_05	Not since Valaya and Grungni strode the mountains have the Dawi been in such a position. A few more realms taken will see the Karaz Ankor at its rightful stature - an empire ruled from Everpeak by a High King whose reign is as enduring as the mountains themselves. One last push, brave Dawi, one final push... 	Chapter V: A Second Golden Age 	CAPTURE_REGIONS	rom_event_mission.png	dwf/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_empire_01	The election of a new Emperor has oft-led to turmoil as the machinations of the Elector Counts play out. But as the nobles conduct their petty power-struggles, the nation fractures. It is up to the newly-elected sovereign to begin the process of reunification - bringing an entire province under his rule must be a priority. 	Chapter I: A Fractured Nation	CAPTURE_REGIONS	rom_event_mission.png	emp/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_empire_02	Even the worst Emperors in history, and - to our shame - there have been many, could claim to have more than one province under their rule. To truly bring the Empire back to greatness, the throne must exert its power to provinces further afield. 	Chapter II: Display of Power	CAPTURE_REGIONS	rom_event_mission.png	emp/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_empire_03	It was Magnus of Nuln that ended the turbulent Time of the Three Emperors, by defeating the Chaos Lord, Asavar Kul. In the wake of such a victory the Empire was united. To withstand another such invasion, we must be united again with more provinces under the Emperor's rule. 	Chapter III: As Magnus Did, So Shall We 	CAPTURE_REGIONS	rom_event_mission.png	emp/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_empire_04	The time of feuding Elector Counts and petty squabbles between provinces is over. The encroaching threat from the north cannot be ignored any longer. To face the armies of Chaos the Empire must be as one. Only then does mankind stand a chance against the Dark Powers and their minions. 	Chapter IV: Under One Rule 	CAPTURE_REGIONS	rom_event_mission.png	emp/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_empire_05	This time will be known as the Age of Franz; not since Magnus the Pious has there been an Emperor so beloved of his people and successful in bringing the provinces under Sigmar's banner. Such glory infuriates the Dark Gods, and they will strike hard to destroy the dynasty of the Reikland Princes. Unite the last of the realms, for Chaos comes!  	Chapter V: The Age of Franz 	CAPTURE_REGIONS	rom_event_mission.png	emp/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_greenskins_01	Grimgor's traditional stompin' ground was the northern peaks of the World's Edge Mountains, where he laid waste to Kislev and even marched through Sylvania, bedecking his banners with Vampire fangs. Since coming south to slap Gorfang Rotgut, Grimgor might as well hang around for a bit, and sort this sorry lot out. Gits.	Chapter I: Down South 	CAPTURE_REGIONS	rom_event_mission.png	grn/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_greenskins_02	If the Greenskins are going to fear Grimgor - as they should - then he must take control and build up a great green empire from which he can launch an invasion to crush all enemies. The local tribes must fall into line or get a proper bootin'. 	Chapter II: Get da Gits in Order	CAPTURE_REGIONS	rom_event_mission.png	grn/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_greenskins_03	It's time to stop messing around and put the boot in! The Badlands, the World's Edge, the Empire - all of it is Grimgor's! Destroy the trespassers, take their lands and get the Waaagh! started. 	Chapter III: Put da Boot In	CAPTURE_REGIONS	rom_event_mission.png	grn/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_greenskins_04	The momentum shifts as the Orc realms expand. The Dwarfs quail, the Empire shudders, even the forces of Chaos stutter as the Green Tide rises. Now is the time to bring outlying territories into Grimgor's clutches.   	Chapter IV: The Green Tide 	CAPTURE_REGIONS	rom_event_mission.png	grn/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_greenskins_05	A Waaagh! is upon the Greenskins. The Orcs gather in great numbers and so they must bring as many regions under Grimgor's iron fist as possible - such an act will appease Gork and Mork and ensure that Grimgor's name is remembered for all time!	Chapter V: Waaagh! Grimgor	CAPTURE_REGIONS	rom_event_mission.png	grn/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_vampire_01	Since Count Mannfred's unfortunate defeat at Hel Fenn, Sylvania has been in decline. No longer is it feared as the dread land where the dead do not rest, but instead is seen as Stirland's bastard child. Now a von Carstein resides in Castle Drakenhof once again, it is time for the Vampires to take dominion over their haunted realm.  	Chapter I: Sylvania Resurrected 	CAPTURE_REGIONS	rom_event_mission.png	vmp/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_vampire_02	Mannfred's influence must spread across all of Sylvania and beyond into the Empire itself if he is to realise his dread ambition of becoming the first and only Eternal Emperor. But before he can rule, a powerbase should be established and fresh troops risen for the challenges ahead.  	Chapter II: The Spread of Undeath	CAPTURE_REGIONS	rom_event_mission.png	vmp/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_vampire_03	Now is the time for Fell Bats to blot out the sun, for gloom to fall upon the lands of the living and the Long Night to begin. Mannfred's dominion shall extend far and wide if the prophecies in the Liber Noctus are to come true. 	Chapter III: The Long Night 	CAPTURE_REGIONS	rom_event_mission.png	vmp/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_vampire_04	Mannfred's fell influence saturates the lands, but for the scions of Sigmar's Blood to truly fear the power of the Vampires then all the Old World must be taken in von Carstein's name. Nothing is beyond the reach of the Midnight Aristocracy!  	Chapter IV: Behold the Midnight Aristocracy 	CAPTURE_REGIONS	rom_event_mission.png	vmp/generic	False	Objective		0	0	False	0		False	False
False	wh_main_objective_vampire_05	The time is now - Mannfred von Carstein needs to make his move and take Sigmar's throne, or claim the lands from any foe - living or immortal - that dares resist the inevitable. Mannfred will rule over all as an Eternal Emperor - an immortal King that even the Chaos Gods bow to!  	Chapter V: An Eternal Emperor 	CAPTURE_REGIONS	rom_event_mission.png	vmp/generic	False	Objective		0	0	False	0		False	False
False	wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_troll_country	With the Slayers to the fore, chanting songs of battle doom, Thorgrim’s throng sets forth for the Troll Country. Ahead lie countless dangers, but the Masters of Steel and Stone are ever dauntless, and if they should meet their end in the icy wastes, they shall do so with bright honour, climbing over the bodies of their defeated foes as they set foot upon the Path of Grimnir.	The Armour of Skaldour	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	dwf/generic	True	Quest	wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_troll_country	422	476	True	10	2140782828	True	False
False	wh_main_qb_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_3_the_pillar_of_bone	The High King's scout reports the presence of numerous Orc and Goblin warriors engaged in some sort of ritual activity which appears to be centred around several Shamans. Given that the Pillar of Bone is known to be a nexus of arcane power, Thorgrim is determined to disrupt the ritual. With the reassuring "Thwoppa, Thwoppa, Thwoppa" of Gyrocopter rotors overhead, he orders the battle horns sounded. The new flying units will have an early opportunity to prove their usefulness.	The Axe of Grimnir	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	dwf/generic	True	Quest	wh_main_qb_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_3_the_pillar_of_bone	456	133	True	10	2140782828	True	False
False	wh_main_qb_dwf_thorgrim_grudgebearer_book_of_grudges_stage_3_battle_of_hel_fenn	The Thane returns and makes his report. A dark cloud has descended over Sylvania, and in the midst of its gloom he found several sacked caravans, surrounded with the broken detritus of a desperate fight. Though there were no corpses, a freezing dread pervaded the area. As he picked through the remnants, the Thane was disturbed by a moaning sound and was horrified when shambling figures emerged from the fog. The dead walk Sylvania’s benighted land once more! Cutting a path out, the warrior made his escape. In the sickly moonlight he passed bands of the Undead, all of them lurching northwards toward the vile fog-enshrouded marshes of Hel Fenn. Sprinkling sand on the fresh ink with which he has recorded all of this, Thorgrim slams shut the Book of Grudges, ordering the horns to be sounded and the throng armed. Evil stalks Sylvania once more and the axes of the Dwarfs will oppose it, and as of old, they will face it at Hel Fenn.	The Great Book of Grudges	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	dwf/generic	True	Quest	wh_main_qb_dwf_thorgrim_grudgebearer_book_of_grudges_stage_3_battle_of_hel_fenn	457	355	True	10	2140782828	True	False
False	wh_main_qb_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_3_black_fire_pass	The scout reports smoke on the horizon near to Black Fire Pass and a great pall of dust betraying the passage of countless marching feet. The Waaagh! approaches! Thorgrim dispatches messengers to his allies. It is time for old allies to stand shoulder-to-shoulder in the bone-scattered pass, with the fate of the Old World once again balanced upon a blade’s edge.	The Dragon Crown of Karaz	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	dwf/generic	True	Quest	wh_main_qb_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_3_black_fire_pass	424	289	True	10	2140782828	True	False
