factions_tables
34
key	index	-	subculture	category	screen_name	screen_adjective	name_group	skin	ui_skin	is_rebel	mp_available	mp_available_naval	flags_path	republican_flag_path	same_gov_type_revolution_flag_path	primary_colour_r	primary_colour_g	primary_colour_b	alt_primary_colour_r	alt_primary_colour_g	alt_primary_colour_b	secondary_colour_r	secondary_colour_g	secondary_colour_b	alt_secondary_colour_r	alt_secondary_colour_g	alt_secondary_colour_b	uniform_colour_r	uniform_colour_g	uniform_colour_b	alt_uniform_colour_r	alt_uniform_colour_g	alt_uniform_colour_b	military_group	rebel_colour_r	rebel_colour_g	rebel_colour_b	movie_death_event	mp_use_republic_early	mp_use_republic_late	unit_regiment_name_group	ship_name_group	attack_desc	defend_desc	pre_battle_speech_parameter	card_colour_r	card_colour_g	card_colour_b	senator_total	audio_voiceover_culture	mp_force_gen_template	faction_swapping_id	win_movie	has_politics	waaagh_faction	waaagh_general_unit	is_quest_faction	cdir_military_generator_config	default_audio_actor_vo_group	feature_forest
wh_main_grn_necksnappers_waaagh	2041769837	0	wh_main_sc_grn_greenskins	playable	Crooked Moon Mutinous Gits Waaagh!	Crooked Moon Mutinous Gits	88	wh_main_grn_greenskins		False	False	False	ui\flags\wh_dlc06_grn_crooked_moon_rebels		ui\flags\wh_dlc06_grn_crooked_moon_rebels	66	101	133	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking the Crooked Moon Mutinous Gits!	You are defending against the Crooked Moon Mutinous Gits!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	500	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_inf_black_orcs	False	WH_Greenskins_Waaagh	wh_main_vo_actor_Orc_Shaman	LOCKED_COMPANION
wh_main_grn_orcs_of_the_bloody_hand	2041769480	0	wh_main_sc_grn_greenskins	playable	The Bloody Handz	The Bloody Handz	88	wh_main_grn_greenskins_vertical	wh_main_grn_greenskins_vertical	False	True	False	ui\flags\wh_main_grn_orcs_of_the_bloody_hand		ui\flags\wh_main_grn_orcs_of_the_bloody_hand	59	59	59	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking the Bloody Handz!	You are defending against the Bloody Handz!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	wh_mp_force_gen_greenskins	grn		False	wh_main_grn_orcs_of_the_bloody_hand_waaagh	wh_main_grn_inf_black_orcs	False	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	LOCKED_STANDARD
wh_main_grn_orcs_of_the_bloody_hand_waaagh	2041769844	0	wh_main_sc_grn_greenskins	playable	The Bloody Handz Waaagh!	The Bloody Handz	88	wh_main_grn_greenskins		False	False	False	ui\flags\wh_main_grn_orcs_of_the_bloody_hand		ui\flags\wh_main_grn_orcs_of_the_bloody_hand	59	59	59	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking the Bloody Handz!	You are defending against the Bloody Handz!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_cav_savage_orc_boar_boy_big_uns	False	WH_dlc06_Greenskins_Waaaagh_wurrzag	wh_main_vo_actor_Orc_Shaman	LOCKED_COMPANION
wh_main_grn_red_eye	2041769540	0	wh_main_sc_grn_greenskins	playable	Red Eye	Red Eye	88	wh_main_grn_greenskins_vertical		False	False	False	ui\flags\wh_main_grn_red_eye		ui\flags\wh_main_grn_red_eye	255	236	120	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Red Eye!	You are defending against Red Eye!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False	wh_main_grn_red_eye_waaagh	wh_main_grn_inf_black_orcs	False	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	LOCKED_STANDARD
wh_main_grn_red_eye_waaagh	2041769852	0	wh_main_sc_grn_greenskins	playable	Red Eye Waaagh!	Red Eye	88	wh_main_grn_greenskins		False	False	False	ui\flags\wh_main_grn_red_eye		ui\flags\wh_main_grn_red_eye	255	236	120	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Red Eye!	You are defending against Red Eye!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_inf_black_orcs	False	WH_Greenskins_Waaagh	wh_main_vo_actor_Orc_Shaman	LOCKED_COMPANION
wh_main_grn_red_fangs	2041769656	0	wh_main_sc_grn_greenskins	playable	Red Fangs	Red Fangs	88	wh_main_grn_greenskins_vertical		False	False	False	ui\flags\wh_main_grn_red_fangs		ui\flags\wh_main_grn_red_fangs	144	3	3	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Red Fangs!	You are defending against Red Fangs!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False	wh_main_grn_red_fangs_waaagh	wh_main_grn_inf_black_orcs	False	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	LOCKED_STANDARD
wh_main_grn_red_fangs_waaagh	2041769858	0	wh_main_sc_grn_greenskins	playable	Red Fangs Waaagh!	Red Fangs	88	wh_main_grn_greenskins		False	False	False	ui\flags\wh_main_grn_red_fangs		ui\flags\wh_main_grn_red_fangs	144	3	3	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Red Fangs!	You are defending against Red Fangs!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_inf_black_orcs	False	WH_Greenskins_Waaagh	wh_main_vo_actor_Orc_Shaman	LOCKED_COMPANION
wh_main_grn_scabby_eye	2041769537	0	wh_main_sc_grn_greenskins	playable	Scabby Eye	Scabby Eye	88	wh_main_grn_greenskins_vertical		False	False	False	ui\flags\wh_main_grn_scabby_eye		ui\flags\wh_main_grn_scabby_eye	162	35	34	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Scabby Eye!	You are defending against Scabby Eye!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False	wh_main_grn_scabby_eye_waaagh	wh_main_grn_inf_black_orcs	False	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	LOCKED_STANDARD
wh_main_grn_scabby_eye_waaagh	2041769865	0	wh_main_sc_grn_greenskins	playable	Scabby Eye Waaagh!	Scabby Eye	88	wh_main_grn_greenskins		False	False	False	ui\flags\wh_main_grn_scabby_eye		ui\flags\wh_main_grn_scabby_eye	162	35	34	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Scabby Eye!	You are defending against Scabby Eye!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_inf_black_orcs	False	WH_Greenskins_Waaagh	wh_main_vo_actor_Orc_Shaman	LOCKED_COMPANION
wh_main_grn_skull-takerz	2041769459	0	wh_main_sc_grn_savage_orcs	playable	Skull-takerz	Skull-takerz	88	wh_main_grn_greenskins_vertical		False	False	False	ui\flags\wh_main_grn_skull-takerz		ui\flags\wh_main_grn_skull-takerz	66	109	92	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Skull-Takerz!	You are defending against Skull-Takerz!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	500	wh_main_vo_culture_Orc	default	grn		False	wh_main_grn_skull-takerz_waaagh	wh_main_grn_inf_black_orcs	False	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	MIGRATORY_HORDE
wh_main_grn_skull-takerz_waaagh	2041769802	0	wh_main_sc_grn_savage_orcs	playable	Skull-takerz Waaagh!	Skull-takerz	88	wh_main_grn_greenskins		False	False	False	ui\flags\wh_main_grn_skull-takerz		ui\flags\wh_main_grn_skull-takerz	66	109	92	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Skull-Takerz!	You are defending against Skull-Takerz!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	500	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_inf_black_orcs	False	WH_Greenskins_Waaagh	wh_main_vo_actor_Orc_Shaman	LOCKED_COMPANION
wh_main_grn_skullsmasherz	2041769461	0	wh_main_sc_grn_greenskins	playable	Skullsmasherz	Skullsmasherz	88	wh_main_grn_greenskins_vertical		False	False	False	ui\flags\wh_main_grn_skullsmasherz		ui\flags\wh_main_grn_skullsmasherz	252	251	250	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Skullsmasherz!	You are defending against Skullsmasherz!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	500	wh_main_vo_culture_Orc	default	grn		False	wh_main_grn_skullsmasherz_waaagh	wh_main_grn_inf_black_orcs	False	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	LOCKED_STANDARD
wh_main_grn_skullsmasherz_waaagh	2041769869	0	wh_main_sc_grn_greenskins	playable	Skullsmasherz Waaagh!	Skullsmasherz	88	wh_main_grn_greenskins		False	False	False	ui\flags\wh_main_grn_skullsmasherz		ui\flags\wh_main_grn_skullsmasherz	252	251	250	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Skullsmasherz!	You are defending against Skullsmasherz!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	500	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_inf_black_orcs	False	WH_Greenskins_Waaagh	wh_main_vo_actor_Orc_Shaman	LOCKED_COMPANION
wh_main_grn_teef_snatchaz	2041769532	0	wh_main_sc_grn_greenskins	playable	Teef Snatchaz	Teef Snatchaz	88	wh_main_grn_greenskins_vertical		False	False	False	ui\flags\wh_main_grn_teef_snatchaz		ui\flags\wh_main_grn_teef_snatchaz	35	103	145	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Teef Snatchaz!	You are defending against Teef Snatchaz!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False	wh_main_grn_teef_snatchaz_waaagh	wh_main_grn_inf_black_orcs	False	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	LOCKED_STANDARD
wh_main_grn_teef_snatchaz_waaagh	2041769872	0	wh_main_sc_grn_greenskins	playable	Teef Snatchaz Waaagh!	Teef Snatchaz	88	wh_main_grn_greenskins		False	False	False	ui\flags\wh_main_grn_teef_snatchaz		ui\flags\wh_main_grn_teef_snatchaz	35	103	145	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Teef Snatchaz!	You are defending against Teef Snatchaz!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_inf_black_orcs	False	WH_Greenskins_Waaagh	wh_main_vo_actor_Orc_Shaman	LOCKED_COMPANION
wh_main_grn_top_knotz	2041769490	0	wh_main_sc_grn_savage_orcs	playable	Top Knotz	Top Knotz	88	wh_main_grn_greenskins_vertical		False	False	False	ui\flags\wh_main_grn_top_knotz		ui\flags\wh_main_grn_top_knotz	237	229	223	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_savage_orcs	0	0	0	0	False	False	88	88	You are attacking Top Knotz!	You are defending against Top Knotz!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False	wh_main_grn_top_knotz_waaagh	wh_main_grn_inf_black_orcs	False	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	MIGRATORY_STANDARD
wh_main_grn_top_knotz_waaagh	2041769878	0	wh_main_sc_grn_savage_orcs	playable	Top Knotz Waaagh!	Top Knotz	88	wh_main_grn_greenskins		False	False	False	ui\flags\wh_main_grn_top_knotz		ui\flags\wh_main_grn_top_knotz	237	229	223	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_savage_orcs	0	0	0	0	False	False	88	88	You are attacking Top Knotz!	You are defending against Top Knotz!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_inf_black_orcs	False	WH_Greenskins_Waaagh	wh_main_vo_actor_Orc_Shaman	LOCKED_COMPANION
wh_main_ksl_kislev	2041769157	0	wh_main_sc_ksl_kislev	playable	Kislev	Kislev	211	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_ksl_kislev		ui\flags\wh_main_ksl_kislev	110	53	61	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_kislev	0	0	0	71	False	False	89	89	You are attacking Kislev!	You are defending against Kislev!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	0	wh_main_vo_culture_Empire	wh_mp_force_gen_kislev	emp		False			False	WH_Kislev	wh_main_vo_actor_Empire_Kislev	LOCKED_STANDARD
wh_main_ksl_kislev_rebels	2041769729	0	wh_main_sc_ksl_kislev	playable	Kislev Rebels	Kislev	211	wh_main_emp_empire	wh_main_emp_empire	True	False	False	ui\flags\wh_main_ksl_kislev_rebels		ui\flags\wh_main_ksl_kislev_rebels	215	215	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_kislev	0	0	0	0	False	False	89	89	You are attacking Kislev rebels!	You are defending against Kislev rebels!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			False	WH_Kislev	wh_main_vo_actor_Empire_Kislev	LOCKED_STANDARD
wh_main_nor_aesling	2041770618	0	wh_main_sc_nor_norsca	playable	Aesling	Aesling	198	wh_main_chs_chaos		False	False	False	ui\flags\wh_main_nor_aesling		ui\flags\wh_main_nor_aesling	100	65	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_norsca	0	0	0	0	False	False	198	198	You are attacking Aesling!	You are defending against Aesling!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Chaos	default	emp		False			False	WH_Norsca	wh_main_vo_actor_Chaos_MarauderChieftain	LOCKED_STANDARD
wh_main_nor_baersonling	2041770626	0	wh_main_sc_nor_norsca	playable	Baersonling	Baersonling	198	wh_main_chs_chaos		False	False	False	ui\flags\wh_main_nor_baersonling		ui\flags\wh_main_nor_baersonling	102	91	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_norsca	0	0	0	0	False	False	198	198	You are attacking Baersonling!	You are defending against Baersonling!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Chaos	default	emp		False			False	WH_Norsca	wh_main_vo_actor_Chaos_MarauderChieftain	LOCKED_STANDARD
wh_main_nor_bjornling	2041770627	0	wh_main_sc_nor_norsca	playable	Bjornling	Bjornling	198	wh_main_chs_chaos		False	False	False	ui\flags\wh_main_nor_bjornling		ui\flags\wh_main_nor_bjornling	104	76	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_norsca	0	0	0	0	False	False	198	198	You are attacking Bjornling!	You are defending against Bjornling!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Chaos	default	emp		False			False	WH_Norsca	wh_main_vo_actor_Chaos_MarauderChieftain	LOCKED_STANDARD
wh_main_nor_graeling	2041770634	0	wh_main_sc_nor_norsca	playable	Graeling	Graeling	198	wh_main_chs_chaos		False	False	False	ui\flags\wh_main_nor_graeling		ui\flags\wh_main_nor_graeling	67	113	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_norsca	0	0	0	0	False	False	198	198	You are attacking Graeling!	You are defending against Graeling!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Chaos	default	emp		False			False	WH_Norsca	wh_main_vo_actor_Chaos_MarauderChieftain	LOCKED_STANDARD
wh_main_nor_norsca_qb1	2041770646	0	wh_main_sc_nor_norsca	playable	Norsca	Norsca	198	wh_main_chs_chaos		False	False	False	ui\flags\wh_main_nor_norsca_rebels		ui\flags\wh_main_nor_norsca_rebels	165	90	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_norsca	0	0	0	0	False	False	198	198	You are attacking Norsca!	You are defending against Norsca!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Chaos	default	emp		False			True	WH_Norsca	wh_main_vo_actor_Chaos_MarauderChieftain	LOCKED_STANDARD
wh_main_nor_norsca_qb2	2041770651	0	wh_main_sc_nor_norsca	playable	Norsca	Norsca	198	wh_main_chs_chaos		False	False	False	ui\flags\wh_main_nor_norsca_rebels		ui\flags\wh_main_nor_norsca_rebels	165	90	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_norsca	0	0	0	0	False	False	198	198	You are attacking Norsca!	You are defending against Norsca!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Chaos	default	emp		False			True	WH_Norsca	wh_main_vo_actor_Chaos_MarauderChieftain	LOCKED_STANDARD
wh_main_nor_norsca_qb3	2041770659	0	wh_main_sc_nor_norsca	playable	Norsca	Norsca	198	wh_main_chs_chaos		False	False	False	ui\flags\wh_main_nor_norsca_rebels		ui\flags\wh_main_nor_norsca_rebels	165	90	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_norsca	0	0	0	0	False	False	198	198	You are attacking Norsca!	You are defending against Norsca!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Chaos	default	emp		False			True	WH_Norsca	wh_main_vo_actor_Chaos_MarauderChieftain	LOCKED_STANDARD
wh_main_nor_norsca_rebels	2041769684	0	wh_main_sc_nor_norsca	playable	Norsca Rebels	Norse	198	wh_main_chs_chaos		True	False	False	ui\flags\wh_main_nor_norsca_rebels		ui\flags\wh_main_nor_norsca_rebels	136	182	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_norsca	0	0	0	0	False	False	198	198	You are attacking Norsca rebels!	You are defending against Norse rebels!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Chaos	default	emp		False			False	WH_Norsca	wh_main_vo_actor_Chaos_MarauderChieftain	LOCKED_STANDARD
wh_main_nor_sarl	2041770639	0	wh_main_sc_nor_norsca	playable	Sarl	Sarl	198	wh_main_chs_chaos		False	False	False	ui\flags\wh_main_nor_sarl		ui\flags\wh_main_nor_sarl	117	134	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_norsca	0	0	0	0	False	False	198	198	You are attacking Sarl!	You are defending against Sarl!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Chaos	default	emp		False			False	WH_Norsca	wh_main_vo_actor_Chaos_MarauderChieftain	LOCKED_STANDARD
wh_main_nor_skaeling	2041769669	0	wh_main_sc_nor_norsca	playable	Skaeling	Skaeling	198	wh_main_chs_chaos		False	False	False	ui\flags\wh_main_nor_skaeling		ui\flags\wh_main_nor_skaeling	55	71	99	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_norsca	0	0	0	71	False	False	198	198	You are attacking Skaeling!	You are defending against Skaeling!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	0	wh_main_vo_culture_Chaos	default	emp		False			False	WH_Norsca	wh_main_vo_actor_Chaos_MarauderChieftain	LOCKED_STANDARD
wh_main_nor_varg	2041769674	0	wh_main_sc_nor_norsca	playable	Varg	Varg	198	wh_main_chs_chaos		False	False	False	ui\flags\wh_main_nor_varg		ui\flags\wh_main_nor_varg	145	161	88	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_norsca	0	0	0	71	False	False	198	198	You are attacking Varg!	You are defending against Varg!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	0	wh_main_vo_culture_Chaos	wh_mp_force_gen_varg	emp		False			False	WH_Norsca	wh_main_vo_actor_Chaos_MarauderChieftain	LOCKED_STANDARD
wh_main_teb_border_princes	2041769178	0	wh_main_sc_teb_teb	playable	Border Princes	Border Princes	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_teb_border_princes		ui\flags\wh_main_teb_border_princes	248	234	16	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_teb	0	0	0	71	False	False	89	89	You are attacking Border Princes!	You are defending against Border Princes!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	0	wh_main_vo_culture_Empire	wh_mp_force_gen_tilea	emp		False			False	WH_TEB	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_teb_border_princes_rebels	2041769719	0	wh_main_sc_teb_teb	playable	Border Princes Rebels	Border Princes	89	wh_main_emp_empire	wh_main_emp_empire	True	False	False	ui\flags\wh_main_teb_border_princes_rebels		ui\flags\wh_main_teb_border_princes_rebels	145	32	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_teb	0	0	0	0	False	False	89	89	You are attacking Border Prince rebels!	You are defending against Border Prince rebels!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			False	WH_TEB	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_teb_estalia	2041769170	0	wh_main_sc_teb_teb	playable	Estalia	Estalia	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_teb_estalia		ui\flags\wh_main_teb_estalia	242	196	86	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_teb	0	0	0	71	False	False	89	89	You are attacking Estalia!	You are defending against Estalia!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	0	wh_main_vo_culture_Empire	wh_mp_force_gen_estalia	emp		False			False	WH_TEB	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_teb_estalia_rebels	2041769716	0	wh_main_sc_teb_teb	playable	Estalia Rebels	Estalia	89	wh_main_emp_empire	wh_main_emp_empire	True	False	False	ui\flags\wh_main_teb_estalia_rebels		ui\flags\wh_main_teb_estalia_rebels	253	253	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_teb	0	0	0	0	False	False	89	89	You are attacking Estalian rebels!	You are defending against Estalian rebels!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			False	WH_TEB	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_teb_tilea	2041769160	0	wh_main_sc_teb_teb	playable	Tilea	Tilea	214	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_teb_tilea		ui\flags\wh_main_teb_tilea	242	237	222	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_teb	0	0	0	71	False	False	89	89	You are attacking Tilea!	You are defending against Tilea!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	0	wh_main_vo_culture_Empire	wh_mp_force_gen_tilea	emp		False			False	WH_TEB	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_teb_tilea_rebels	2041769715	0	wh_main_sc_teb_teb	playable	Tilea Rebels	Tilea	214	wh_main_emp_empire	wh_main_emp_empire	True	False	False	ui\flags\wh_main_teb_tilea_rebels		ui\flags\wh_main_teb_tilea_rebels	187	229	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_teb	0	0	0	0	False	False	89	89	You are attacking Tilean rebels!	You are defending against Tilean rebels!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			False	WH_TEB	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_vmp_mousillon	2041769547	0	wh_main_sc_vmp_vampire_counts	playable	Mousillon	Mousillon	162	wh_main_vmp_vampire_counts	wh_main_vmp_vampire_counts	False	True	False	ui\flags\wh_main_vmp_mousillon		ui\flags\wh_main_vmp_mousillon	237	220	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_vampire_counts	0	0	0	0	False	False	172	172	You are attacking Mousillon!	You are defending against Mousillon!	FACTION_ASHIKAGA	0	0	0	500	wh_main_vo_culture_Vampire	wh_mp_force_gen_vampire_counts	vmp		False			False	WH_Vampire_Counts	wh_main_vo_actor_Vampire_Lord	LOCKED_STANDARD
wh_main_vmp_rival_sylvanian_vamps	2041769551	0	wh_main_sc_vmp_vampire_counts	playable	Templehof	Templehof	172	wh_main_vmp_vampire_counts		False	False	False	ui\flags\wh_main_vmp_rival_sylvanian_vamps		ui\flags\wh_main_vmp_rival_sylvanian_vamps	103	50	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_vampire_counts	0	0	0	0	False	False	172	172	You are attacking Templehof!	You are defending against Templehof!	FACTION_ASHIKAGA	0	0	0	500	wh_main_vo_culture_Vampire	default	vmp		False			False	WH_Vampire_Counts	wh_main_vo_actor_Vampire_Lord	LOCKED_STANDARD
wh_main_vmp_schwartzhafen	2041770669	0	wh_main_sc_vmp_vampire_counts	playable	Von Carstein	Von Carstein	172	wh_main_vmp_vampire_counts	wh_main_vmp_vampire_counts	False	True	False	ui\flags\wh_dlc07_vmp_von_carstein		ui\flags\wh_dlc07_vmp_von_carstein	195	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_vampire_counts	0	0	0	0	False	False	172	172	You are attacking a Von Carstein!	You are defending against a Von Carstein!	FACTION_ASHIKAGA	0	0	0	500	wh_main_vo_culture_Vampire	default	vmp		False			False	WH_Vampire_Counts	wh_main_vo_actor_Vampire_Lord	LOCKED_STANDARD
wh_main_vmp_vampire_counts	2041769027	0	wh_main_sc_vmp_vampire_counts	playable	Vampire Counts	Vampire Counts	172	wh_main_vmp_vampire_counts	wh_main_vmp_vampire_counts	False	True	False	ui\flags\wh_main_vmp_vampire_counts		ui\flags\wh_main_vmp_vampire_counts	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_vampire_counts	0	0	0	71	False	False	172	172	You are attacking Vampire Counts!	You are defending against Vampire Counts!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	500	wh_main_vo_culture_Vampire	wh_mp_force_gen_vampire_counts	vmp		False			False	WH_Vampire_Counts	wh_main_vo_actor_Vampire_Lord	LOCKED_STANDARD
wh_main_vmp_vampire_counts_qb1	2041770062	0	wh_main_sc_vmp_vampire_counts	playable	Vampire Counts	Vampire Counts	172	wh_main_vmp_vampire_counts		False	False	False	ui\flags\wh_main_vmp_vampire_rebels		ui\flags\wh_main_vmp_vampire_rebels	180	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_vampire_counts	0	0	0	0	False	False	172	172	You are attacking Vampire Counts!	You are defending against Vampire Counts!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Vampire	default	vmp		False			True	WH_Vampire_Counts	wh_main_vo_actor_Vampire_Lord	LOCKED_STANDARD
