event_feed_message_events_tables
3
event	flavour_text	group	image	secondary_detail	target	layout	layout_data	sound_event	context_located	unknown10
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins_attrition_low_morale	grn/politics	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins_attrition_very_low_morale	grn/politics	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_vampire_counts_attrition_desertion	vmp/army_morale_down	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_wood_elves_attrition_desertion	wef/army_morale_down	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_companion_army_destroyed	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	bst/bray_herd_ceases	wh_event_feed_string_military_companion_army_destroyed_secondary_detail_bst	event_feed_target_parent_faction	agent_targets_character	event_feed_layout_data_military_companion_army_ours	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_companion_army_destroyed	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/army_morale_down	wh_event_feed_string_military_companion_army_destroyed_secondary_detail	event_feed_target_parent_faction	agent_targets_character	event_feed_layout_data_military_companion_army_ours	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_companion_army_dispands	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	bst/bray_herd_ceases	wh_event_feed_string_military_companion_army_dispands_secondary_detail_bst	event_feed_target_parent_faction	agent_targets_character	event_feed_layout_data_military_companion_army_ours	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_companion_army_dispands	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/army_morale_down	wh_event_feed_string_military_companion_army_dispands_secondary_detail	event_feed_target_parent_faction	agent_targets_character	event_feed_layout_data_military_companion_army_ours	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_companion_army_ours	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	bst/bray_herd_rises	wh_event_feed_string_military_companion_army_ours_secondary_detail_bst	event_feed_target_parent_faction	agent_targets_character	event_feed_layout_data_military_companion_army_ours	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
military_companion_army_ours	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/army_morale_up	wh_event_feed_string_military_companion_army_ours_secondary_detail	event_feed_target_parent_faction	agent_targets_character	event_feed_layout_data_military_companion_army_ours	UI_CAM_POPUP_Event_Message_Waagh	event_feed_none	
military_companion_army	wh_event_feed_string_all_null	wh2_main_event_feed_cult_dark_elves	grn/army_morale_up	wh_event_feed_string_military_companion_army_secondary_detail	event_feed_target_parent_faction_known_to	faction	event_feed_layout_data_military_companion_army	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_companion_army	wh_event_feed_string_all_null	wh2_main_event_feed_cult_high_elves	grn/army_morale_up	wh_event_feed_string_military_companion_army_secondary_detail	event_feed_target_parent_faction_known_to	faction	event_feed_layout_data_military_companion_army	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_companion_army	wh_event_feed_string_all_null	wh2_main_event_feed_cult_lizardmen	grn/army_morale_up	wh_event_feed_string_military_companion_army_secondary_detail	event_feed_target_parent_faction_known_to	faction	event_feed_layout_data_military_companion_army	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_companion_army	wh_event_feed_string_all_null	wh2_main_event_feed_cult_skaven	grn/army_morale_up	wh_event_feed_string_military_companion_army_secondary_detail	event_feed_target_parent_faction_known_to	faction	event_feed_layout_data_military_companion_army	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_companion_army	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	grn/army_morale_up	wh_event_feed_string_military_companion_army_secondary_detail	event_feed_target_parent_faction_known_to	faction	event_feed_layout_data_military_companion_army	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_companion_army	wh_event_feed_string_all_null	wh_dlc05_event_feed_cult_wood_elves	grn/army_morale_up	wh_event_feed_string_military_companion_army_secondary_detail	event_feed_target_parent_faction_known_to	faction	event_feed_layout_data_military_companion_army	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_companion_army	wh_event_feed_string_all_null	wh_dlc07_feed_cult_bretonnia	grn/army_morale_up	wh_event_feed_string_military_companion_army_secondary_detail	event_feed_target_parent_faction_known_to	faction	event_feed_layout_data_military_companion_army	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_companion_army	wh_event_feed_string_all_null	wh_event_feed_cult_chaos	grn/army_morale_up	wh_event_feed_string_military_companion_army_secondary_detail	event_feed_target_parent_faction_known_to	faction	event_feed_layout_data_military_companion_army	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_companion_army	wh_event_feed_string_all_null	wh_event_feed_cult_dwarfs	grn/army_morale_up	wh_event_feed_string_military_companion_army_secondary_detail	event_feed_target_parent_faction_known_to	faction	event_feed_layout_data_military_companion_army	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_companion_army	wh_event_feed_string_all_null	wh_event_feed_cult_empire	grn/army_morale_up	wh_event_feed_string_military_companion_army_secondary_detail	event_feed_target_parent_faction_known_to	faction	event_feed_layout_data_military_companion_army	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_companion_army	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/army_morale_up	wh_event_feed_string_military_companion_army_secondary_detail	event_feed_target_parent_faction_known_to	faction	event_feed_layout_data_military_companion_army	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_companion_army	wh_event_feed_string_all_null	wh_event_feed_cult_vampire_counts	grn/army_morale_up	wh_event_feed_string_military_companion_army_secondary_detail	event_feed_target_parent_faction_known_to	faction	event_feed_layout_data_military_companion_army	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_companion_army	wh_event_feed_string_all_null	wh_event_feed_discover_brayherd	bst/army_morale_up	wh_event_feed_string_military_companion_army_secondary_detail_bst	event_feed_target_parent_faction_known_to	faction	event_feed_layout_data_military_companion_army	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_companion_army	wh_event_feed_string_all_null	wh_event_feed_discover_waaagh	grn/army_morale_up	wh_event_feed_string_military_companion_army_secondary_detail	event_feed_target_parent_faction_known_to	faction	event_feed_layout_data_military_companion_army	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_unit_recruited	wh_event_feed_string_all_null	wh2_main_event_feed_cult_dark_elves	def/army_morale_up	wh_event_feed_string_all_null	event_feed_target_military_unit_faction	recruitment	event_feed_layout_data_unit_recruited	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_unit_recruited	wh_event_feed_string_all_null	wh2_main_event_feed_cult_high_elves	hef/army_morale_up	wh_event_feed_string_all_null	event_feed_target_military_unit_faction	recruitment	event_feed_layout_data_unit_recruited	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_unit_recruited	wh_event_feed_string_all_null	wh2_main_event_feed_cult_lizardmen	lzd/army_morale_up	wh_event_feed_string_all_null	event_feed_target_military_unit_faction	recruitment	event_feed_layout_data_unit_recruited	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_unit_recruited	wh_event_feed_string_all_null	wh2_main_event_feed_cult_skaven	skv/army_morale_up	wh_event_feed_string_all_null	event_feed_target_military_unit_faction	recruitment	event_feed_layout_data_unit_recruited	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_unit_recruited	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	bst/faction	wh_event_feed_string_all_null	event_feed_target_military_unit_faction	recruitment	event_feed_layout_data_unit_recruited	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_unit_recruited	wh_event_feed_string_all_null	wh_dlc05_event_feed_cult_wood_elves	wef/army_morale_up	wh_event_feed_string_all_null	event_feed_target_military_unit_faction	recruitment	event_feed_layout_data_unit_recruited	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_unit_recruited	wh_event_feed_string_all_null	wh_dlc07_feed_cult_bretonnia	brt/army_morale_up	wh_event_feed_string_all_null	event_feed_target_military_unit_faction	recruitment	event_feed_layout_data_unit_recruited	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_unit_recruited	wh_event_feed_string_all_null	wh_event_feed_cult_chaos	chs/army_morale_up	wh_event_feed_string_all_null	event_feed_target_military_unit_faction	recruitment	event_feed_layout_data_unit_recruited	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_unit_recruited	wh_event_feed_string_all_null	wh_event_feed_cult_dwarfs	dwf/army_morale_up	wh_event_feed_string_all_null	event_feed_target_military_unit_faction	recruitment	event_feed_layout_data_unit_recruited	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_unit_recruited	wh_event_feed_string_all_null	wh_event_feed_cult_empire	emp/army_morale_up	wh_event_feed_string_all_null	event_feed_target_military_unit_faction	recruitment	event_feed_layout_data_unit_recruited	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_unit_recruited	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/army_morale_up	wh_event_feed_string_all_null	event_feed_target_military_unit_faction	recruitment	event_feed_layout_data_unit_recruited	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_unit_recruited	wh_event_feed_string_all_null	wh_event_feed_cult_vampire_counts	vmp/army_morale_up	wh_event_feed_string_all_null	event_feed_target_military_unit_faction	recruitment	event_feed_layout_data_unit_recruited	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
provinces_building_constructed	wh_event_feed_string_provinces_building_constructed_description	wh2_main_event_feed_cult_dark_elves	def/civilisation_up	wh_event_feed_string_provinces_building_constructed_secondary_detail	event_feed_target_building_faction	building_constructed	event_feed_layout_data_building_event	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_building_region_and_province	
provinces_building_constructed	wh_event_feed_string_provinces_building_constructed_description	wh2_main_event_feed_cult_high_elves	hef/civilisation_up	wh_event_feed_string_provinces_building_constructed_secondary_detail	event_feed_target_building_faction	building_constructed	event_feed_layout_data_building_event	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_building_region_and_province	
provinces_building_constructed	wh_event_feed_string_provinces_building_constructed_description	wh2_main_event_feed_cult_lizardmen	lzd/civilisation_up	wh_event_feed_string_provinces_building_constructed_secondary_detail	event_feed_target_building_faction	building_constructed	event_feed_layout_data_building_event	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_building_region_and_province	
provinces_building_constructed	wh_event_feed_string_provinces_building_constructed_description	wh2_main_event_feed_cult_skaven	skv/civilisation_up	wh_event_feed_string_provinces_building_constructed_secondary_detail	event_feed_target_building_faction	building_constructed	event_feed_layout_data_building_event	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_building_region_and_province	
provinces_building_constructed	wh_event_feed_string_provinces_building_constructed_description	wh_dlc03_event_feed_cult_beastmen	bst/generic	wh_event_feed_string_provinces_building_constructed_secondary_detail	event_feed_target_building_faction	building_constructed	event_feed_layout_data_building_event	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_building_region_and_province	
provinces_building_constructed	wh_event_feed_string_provinces_building_constructed_description	wh_dlc05_event_feed_cult_wood_elves	wef/civilisation_up	wh_event_feed_string_provinces_building_constructed_secondary_detail	event_feed_target_building_faction	building_constructed	event_feed_layout_data_building_event	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_building_region_and_province	
