slot_template_to_building_superchain_junctions_tables
0
building_superchain	id	slot_template
wh_main_sch_human_barracks	5559	wh_main_human_minor_secondary_wine
wh_main_sch_dwarf_walls	556	wh_main_dwarf_orc_major_secondary_beer
wh2_main_sch_defence_major_skv	556156	wh2_main_special_clarak_spire_secondary
wh2_main_sch_vampires_raisedead	55642322	wh2_main_special_marks_of_the_old_ones_secondary_ritual
wh_main_sch_human_stables	5567	wh_main_human_minor_secondary_wine
wh2_main_sch_infrastructure4_energy	557026414	wh_main_special_marienburg_secondary
wh2_main_sch_military3_warmachines	557649461	wh_main_norsca_minor_secondary
wh_main_sch_human_forges	5577	wh_main_human_minor_secondary_wine
wh2_main_sch_support1_smith	557775659	wh2_main_special_tlaxtlan_secondary_ritual
wh_main_sch_human_smiths	5578	wh_main_human_minor_secondary_wine
wh_dlc05_sch_wef_outpost_slaughter	55803004	wh_main_norsca_major_secondary
wh_dlc05_sch_wef_outpost_slaughter	558226264	wh2_main_special_altar_of_ultimate_darkness_secondary_ritual
wh_main_sch_dwarf_walls	558414191	wh2_main_human_major_secondary_obsidian
wh_main_sch_human_industry_basic	558638134	wh2_main_special_chamber_of_visions_secondary_ritual
wh_main_sch_human_worship	5588	wh_main_human_minor_secondary_wine
wh2_main_sch_ritual_skv	55950960	wh2_main_special_golden_tower_of_the_gods_secondary_ritual
wh_main_sch_greenskin_military	560	wh_main_dwarf_orc_major_secondary_beer
wh_main_sch_human_stables	56010810	wh2_main_special_yuatek_secondary
wh_main_sch_dwarf_walls	560166555	wh2_main_special_hag_graef_secondary
wh_main_sch_dwarf_greenskin_settlement_major_coast	5605	wh_main_dwarf_orc_major_primary_coast
wh_main_sch_dwarf_greenskin_settlement_minor_coast	5614	wh_main_dwarf_orc_minor_primary_coast
wh_dlc05_sch_wef_outpost_foraging	561500333	wh_main_norsca_major_secondary
wh_main_sch_settlement_major_coast	5621	wh_main_human_major_primary_coast
wh2_main_sch_infrastructure6_other	563062068	wh_main_special_magritta_secondary
wh_main_sch_settlement_minor_coast	5631	wh_main_human_minor_primary_coast
wh_main_sch_human_garrison	56360637	wh2_main_special_zoishenk_secondary
wh_main_sch_greenskin_boars	564	wh_main_dwarf_orc_major_secondary_beer
wh_dlc05_sch_wef_outpost_recruitment	564367258	wh2_main_special_ghrond_secondary
wh2_main_sch_infrastructure6_other	564694356	wh2_main_special_clar_karond_secondary
wh2_main_sch_infrastructure6_other	564967342	wh_main_special_carcassonne_secondary
wh_main_sch_human_farm_basic	565203331	wh2_main_special_mousillon_secondary
wh2_main_sch_support2_worship	565388970	wh_main_special_vauls_anvil_secondary
wh_main_sch_human_stables	566342564	wh2_main_special_pyramid_of_nagash_secondary
wh_main_sch_vampires_forest	568103370	wh_main_norsca_minor_secondary
wh_main_sch_human_tavern	568130054	wh2_main_special_hef_vauls_anvil_secondary_ritual
wh2_main_sch_infrastructure7_minor	568353534	wh2_main_special_pyramid_of_nagash_secondary
wh_main_sch_human_smiths	569210033	wh2_main_special_caverns_of_sotek_secondary_ritual
wh2_main_sch_vampires_raisedead	569438265	wh2_main_special_tor_koruali_secondary
wh_main_sch_vampires_vampires	569778001	wh_main_norsca_major_secondary
wh_main_sch_human_barracks	57	wh_main_human_major_secondary
wh2_main_sch_infrastructure3_order	570173309	wh_main_special_marienburg_secondary
wh2_main_sch_support4_other	570384250	wh2_main_special_ghrond_secondary_ritual
wh2_main_sch_defence_major_lzd	570683918	wh_main_special_erengrad_secondary
wh_dlc05_sch_wef_outpost_replenishment	570941825	wh2_main_special_mirror_pool_of_tepok_secondary_ritual
wh_main_sch_human_garrison	5711	wh_main_human_minor_secondary_dyes
wh_main_sch_human_stables	571441394	wh_main_special_marienburg_secondary
wh_main_sch_human_garrison	5717	wh_main_human_minor_secondary_furs
wh_dlc05_sch_wef_outpost_recruitment	571722233	wh2_main_human_major_secondary_medicine
wh_main_sch_human_farm_basic	572110347	wh2_main_special_shrine_of_khaine_secondary_ritual
wh_main_sch_human_garrison	5726	wh_main_human_minor_secondary_gold
wh_main_sch_human_tavern	572738253	wh2_main_special_shrine_of_khaine_secondary_ritual
wh_dlc05_sch_wef_resource_pastures	572966878	wh2_main_special_tor_yvresse_secondary
wh_main_sch_human_garrison	5735	wh_main_human_minor_secondary_iron
wh_main_sch_greenskin_shaman	574	wh_main_dwarf_orc_major_secondary_beer
wh2_main_sch_ritual_hef	574345367	wh2_main_special_ghrond_secondary_ritual
wh_dlc05_sch_wef_outpost_recruitment	574423085	wh2_main_special_zoishenk_secondary
wh_main_sch_human_garrison	5745	wh_main_human_minor_secondary_marble
wh_main_sch_human_garrison	5746	wh_main_human_minor_secondary_pastures
wh_main_sch_human_garrison	5748	wh_main_human_minor_secondary_pottery
wh_main_sch_human_garrison	5752	wh_main_human_minor_secondary_salt
wh_dlc05_sch_wef_outpost_replenishment	575380984	wh_main_norsca_major_secondary_marble
wh_main_sch_human_garrison	5759	wh_main_human_minor_secondary_timber
wh_main_sch_human_garrison	5761	wh_main_human_minor_secondary_wine
wh_main_sch_horde_chaos_settlement	5778	horde_primary
wh_main_sch_horde_chaos_marauders	5781	horde_secondary
wh_main_sch_horde_chaos_warriors	5782	horde_secondary
wh_main_sch_human_stables	578241646	wh2_main_special_caverns_of_sotek_secondary_ritual
wh_dlc05_sch_wef_outpost_foraging	578474530	wh_main_norsca_major_secondary_obsidian
wh_main_sch_horde_chaos_forge	5789	horde_secondary
wh2_main_sch_defence_major_lzd	578952972	wh_dlc05_elf_major_secondary_oak_of_ages
wh_main_sch_human_smiths	57957445	wh_main_special_erengrad_secondary
wh_main_sch_human_smiths	579754000	wh2_main_special_marks_of_the_old_ones_secondary_ritual
wh_main_sch_horde_chaos_giants	5798	horde_secondary
wh_main_sch_greenskin_boss	580	wh_main_dwarf_orc_major_secondary_dyes
wh_main_sch_horde_chaos_magic	5803	horde_secondary
wh_main_sch_horde_chaos_weapons	5811	horde_secondary
wh_main_sch_human_stables	581184771	wh2_main_special_marks_of_the_old_ones_secondary_ritual
wh_main_sch_horde_chaos_knights	5813	horde_secondary
wh_dlc05_sch_wef_outpost_foraging	581671080	wh2_main_human_major_secondary_spices
wh_main_sch_greenskin_forest_beasts	5820	wh_main_dwarf_orc_major_secondary
wh_main_sch_greenskin_forest_beasts	5823	wh_main_dwarf_orc_minor_secondary
wh_main_sch_human_wizards	582476757	wh2_main_special_lahmia_secondary
wh_main_sch_vampires_vampires	582715729	wh2_main_special_altar_of_the_horned_rat_secondary_ritual
wh_dlc05_sch_wef_outpost_foraging	582743735	wh2_main_special_marks_of_the_old_ones_secondary_ritual
wh_main_sch_greenskin_forest_beasts	5829	wh_main_dwarf_orc_major_secondary_beer
wh_main_sch_greenskin_forest_beasts	5830	wh_main_dwarf_orc_major_secondary_dyes
wh_main_sch_special_reiksfort	583667908	wh_main_special_miragliano_secondary
wh_main_sch_bretonnia_farm_extra	583706908	wh2_main_special_marks_of_the_old_ones_secondary_ritual
wh_main_sch_greenskin_forest_beasts	5840	wh_main_dwarf_orc_major_secondary_furs
wh_main_sch_greenskin_forest_beasts	5848	wh_main_dwarf_orc_major_secondary_gems
wh_main_sch_greenskin_forest_beasts	5856	wh_main_dwarf_orc_major_secondary_gold
wh2_main_sch_defence_norsca	585617316	wh_main_norsca_major_secondary
wh_main_sch_greenskin_forest_beasts	5857	wh_main_dwarf_orc_major_secondary_iron
wh_main_sch_special_reiksfort	585738646	wh2_main_special_axlotl_secondary
wh_main_sch_greenskin_forest_beasts	5859	wh_main_dwarf_orc_major_secondary_marble
wh_dlc05_sch_wef_outpost_replenishment	586019541	wh_main_special_karak_kadrin_secondary
wh_main_sch_special_reiksfort	586463798	wh2_main_special_lahmia_secondary
wh_main_sch_greenskin_forest_beasts	5869	wh_main_dwarf_orc_major_secondary_pastures
wh_main_sch_bretonnia_walls	586986953	wh_main_special_erengrad_secondary
wh_main_sch_dwarf_walls	58765525	wh2_main_special_mirror_pool_of_tepok_secondary_ritual
wh_main_sch_greenskin_forest_beasts	5879	wh_main_dwarf_orc_major_secondary_salt
wh_main_sch_bretonnia_farm_extra	5881373	wh_main_norsca_major_secondary_obsidian
wh2_main_sch_support2_worship	588171331	wh2_main_special_tor_surpindar_secondary_ritual
wh_main_sch_greenskin_forest_beasts	5887	wh_main_dwarf_orc_major_secondary_timber
wh2_main_sch_military5	58932100	wh_main_special_mount_gunbad_secondary
wh2_main_sch_infrastructure6_other	589423118	wh2_main_special_hexoatl_secondary
wh_main_sch_greenskin_forest_beasts	5895	wh_main_dwarf_orc_minor_secondary_beer
wh_main_sch_vampires_balefire	589557517	wh2_main_special_altar_of_ultimate_darkness_secondary_ritual
wh_dlc05_sch_wef_outpost_recruitment	589602149	wh2_main_special_oyxl_secondary
wh_main_sch_greenskin_forest_beasts	5900	wh_main_dwarf_orc_minor_secondary_dyes
wh_main_sch_vampires_balefire	590130066	wh2_main_special_altar_of_ultimate_darkness_secondary_major
wh_main_sch_greenskin_forest_beasts	5904	wh_main_dwarf_orc_minor_secondary_furs
wh_main_sch_human_tavern	590528511	wh2_main_special_altar_of_the_horned_rat_secondary_ritual
wh2_main_sch_ritual_skv	590831888	wh2_main_special_altar_of_the_horned_rat_secondary_ritual
wh_main_sch_greenskin_forest_beasts	5912	wh_main_dwarf_orc_minor_secondary_gems
wh2_main_sch_defence_major_skv	591393045	wh_main_special_carcassonne_secondary
wh_main_sch_greenskin_forest_beasts	5915	wh_main_dwarf_orc_minor_secondary_gold
wh_main_sch_greenskin_forest_beasts	5923	wh_main_dwarf_orc_minor_secondary_iron
wh_main_sch_greenskin_forest_beasts	5925	wh_main_dwarf_orc_minor_secondary_marble
wh2_main_sch_infrastructure5_tradingspying	59258021	wh2_main_special_tor_koruali_secondary
wh_main_sch_greenskin_forest_beasts	5926	wh_main_dwarf_orc_minor_secondary_pastures
wh_main_sch_greenskin_forest_beasts	5928	wh_main_dwarf_orc_minor_secondary_salt
wh_main_sch_greenskin_walls	592939274	wh2_main_special_hexoatl_secondary
wh_main_sch_greenskin_forest_beasts	5930	wh_main_dwarf_orc_minor_secondary_timber
wh_main_sch_teb_walls	593342320	wh2_main_special_altar_of_ultimate_darkness_secondary_ritual
wh_main_sch_vampires_forest	5936	wh_main_human_major_secondary
wh_dlc05_sch_wef_outpost_slaughter	593769203	wh2_main_special_axlotl_minor_secondary
wh_main_sch_vampires_forest	5942	wh_main_human_major_secondary_dyes
wh_main_sch_vampires_forest	5943	wh_main_human_major_secondary_furs
wh2_main_sch_infrastructure3_order	59430092	wh_main_special_waterfall_palace_secondary
wh_main_sch_human_forges	594472792	wh2_main_special_clarak_spire_secondary
wh_main_sch_vampires_forest	5945	wh_main_human_major_secondary_gold
wh_main_sch_vampires_forest	5951	wh_main_human_major_secondary_iron
wh2_main_sch_wef_eco_court	595420693	wh2_main_special_lothern_secondary
wh_main_sch_vampires_forest	5958	wh_main_human_major_secondary_marble
wh_main_sch_human_forges	595892746	wh2_main_special_pyramid_of_nagash_secondary
wh_main_sch_vampires_forest	5959	wh_main_human_major_secondary_pastures
wh_main_sch_vampires_forest	5966	wh_main_human_major_secondary_pottery
wh2_main_sch_defence_major_hef	596961536	wh2_main_special_tor_koruali_secondary
wh_main_sch_greenskin_farm	597	wh_main_dwarf_orc_major_secondary_dyes
wh_main_sch_vampires_forest	5971	wh_main_human_major_secondary_salt
wh_main_sch_vampires_forest	5972	wh_main_human_major_secondary_timber
wh2_main_sch_defence_major_lzd	597357610	wh_main_special_carcassonne_secondary
wh_main_sch_vampires_forest	5976	wh_main_human_major_secondary_wine
wh2_main_sch_vampires_raisedead	597874188	wh2_main_special_altar_of_ultimate_darkness_secondary_ritual
wh2_main_sch_support1_smith	598190405	wh2_main_special_fallen_gates_secondary
wh_dlc05_sch_wef_outpost_recruitment	598209943	wh2_main_special_chamber_of_visions_secondary_ritual
wh_main_sch_vampires_forest	5986	wh_main_human_minor_secondary_dyes
wh_main_sch_vampires_forest	5987	wh_main_human_minor_secondary_furs
wh_main_sch_greenskin_industry	599	wh_main_dwarf_orc_major_secondary_dyes
wh_main_sch_vampires_forest	5997	wh_main_human_minor_secondary_gold
wh_main_sch_vampires_forest	5999	wh_main_human_minor_secondary_iron
wh_main_sch_vampires_forest	6009	wh_main_human_minor_secondary_marble
wh_main_sch_vampires_forest	6012	wh_main_human_minor_secondary_pastures
wh_main_sch_human_farm_basic	601398722	wh2_main_special_hef_vauls_anvil_secondary_ritual
wh_main_sch_teb_walls	601508191	wh2_main_special_tor_achare_secondary
wh2_main_sch_infrastructure4_energy	601595565	wh2_main_human_minor_secondary_medicine
wh_main_sch_greenskin_walls	602142776	wh2_main_special_lahmia_secondary
wh_main_sch_vampires_forest	6022	wh_main_human_minor_secondary_pottery
wh2_main_sch_military5	602227884	wh_main_special_carcassonne_secondary
wh_main_sch_vampires_forest	6028	wh_main_human_minor_secondary_salt
wh_main_sch_greenskin_goblin_tinker	603	wh_main_dwarf_orc_major_secondary_dyes
wh_main_sch_vampires_forest	6031	wh_main_human_minor_secondary_timber
wh_main_sch_vampires_forest	6036	wh_main_human_minor_secondary_wine
wh_main_sch_vampires_vampires	6037	wh_main_human_major_secondary
wh_main_sch_vampires_vampires	6044	wh_main_human_major_secondary_dyes
wh_main_sch_vampires_vampires	6050	wh_main_human_major_secondary_furs
wh_main_sch_vampires_vampires	6054	wh_main_human_major_secondary_gold
wh_main_sch_vampires_vampires	6057	wh_main_human_major_secondary_iron
wh_dlc05_sch_wef_outpost_recruitment	605780619	wh2_main_special_xlanhuapec_secondary
wh_main_sch_vampires_vampires	6066	wh_main_human_major_secondary_marble
wh2_main_sch_infrastructure5_tradingspying	606734693	wh2_main_special_clarak_spire_secondary
wh_main_sch_vampires_vampires	6068	wh_main_human_major_secondary_pastures
wh_main_sch_vampires_vampires	6073	wh_main_human_major_secondary_pottery
wh2_main_sch_military1_barracks	607766456	wh_main_norsca_minor_secondary
wh_main_sch_greenskin_monsters	608	wh_main_dwarf_orc_major_secondary_dyes
wh_main_sch_vampires_vampires	6081	wh_main_human_major_secondary_salt
wh_dlc05_sch_wef_outpost_slaughter	608155957	wh2_main_special_zoishenk_secondary
wh2_main_sch_ritual_lzd	60857653	wh2_main_special_pyramid_of_nagash_secondary_ritual
wh_main_sch_vampires_vampires	6091	wh_main_human_major_secondary_timber
wh2_main_sch_defence_major_def	609121620	wh2_main_special_altar_of_ultimate_darkness_secondary_ritual
wh_main_sch_vampires_vampires	6098	wh_main_human_major_secondary_wine
wh2_main_sch_infrastructure4_energy	609861715	wh2_main_special_hef_vauls_anvil_secondary_ritual
wh_main_sch_horde_savage_boars	6100	horde_secondary
wh_dlc05_sch_wef_outpost_replenishment	610261843	wh2_main_special_tor_achare_secondary
wh_main_sch_vandalization	610295233	wh_main_special_carcassonne_secondary
wh2_main_sch_infrastructure6_other	610304737	wh2_main_special_skavenblight_secondary
wh_main_sch_horde_savage_military	6106	horde_secondary
wh2_main_sch_infrastructure1_farm	611497405	wh2_main_special_khemri_secondary
wh2_main_sch_support3_wizards	611506781	wh2_main_special_tor_surpindar_secondary_ritual
wh_main_sch_vampires_forest	611680266	wh_main_norsca_major_secondary_iron
wh_main_sch_dwarf_walls	612041421	wh2_main_special_hef_vauls_anvil_secondary_ritual
wh_main_sch_horde_savage_monsters	6124	horde_secondary
wh2_main_sch_defence_major_hef	613944796	wh2_main_special_tlaxtlan_secondary_ritual
wh_main_sch_dwarf_walls	614	wh_main_dwarf_orc_major_secondary_dyes
wh2_main_sch_infrastructure4_energy	614405237	wh2_main_special_fallen_gates_secondary
wh_main_sch_bretonnia_hospital	614450998	wh_main_norsca_minor_secondary
wh2_main_sch_infrastructure5_tradingspying	614769188	wh2_main_special_pyramid_of_nagash_secondary_ritual
wh2_main_sch_infrastructure5_tradingspying	614892431	wh2_main_special_zoishenk_secondary
wh2_main_sch_support4_other	615176908	wh2_main_special_mirror_pool_of_tepok_secondary_ritual
wh_dlc05_sch_wef_outpost_replenishment	617935117	wh2_main_special_golden_tower_of_the_gods_secondary
wh_main_sch_dwarf_walls	618067828	wh_main_human_major_secondary_pastures
wh_main_sch_greenskin_military	619	wh_main_dwarf_orc_major_secondary_dyes
wh2_main_sch_ritual_hef	6192601	wh2_main_special_pyramid_of_nagash_secondary_ritual
wh2_main_sch_infrastructure2_industry	619383259	wh_dlc05_elf_major_secondary_oak_of_ages
wh_dlc05_sch_wef_outpost_replenishment	619616995	wh2_main_special_xlanhuapec_secondary
wh2_main_sch_military4_monsters	619673782	wh2_main_special_golden_tower_of_the_gods_secondary_ritual
wh_main_sch_human_smiths	619855205	wh2_main_special_pyramid_of_nagash_secondary_ritual
wh2_main_sch_support2_worship	61999972	wh2_main_special_shrine_of_khaine_secondary_ritual
wh_main_sch_bretonnia_walls	62097780	wh2_main_special_khemri_secondary
wh2_main_sch_wef_eco_replenishment	621204162	wh_dlc05_elf_major_secondary_gold
wh_dlc05_sch_wef_resource_wine	622233939	wh_main_human_minor_secondary_wine
wh_main_sch_human_tavern	623141279	wh_main_special_marienburg_secondary
wh2_main_sch_military2_stables	623524593	wh_main_special_carcassonne_secondary
wh_dlc05_sch_wef_outpost_recruitment	623700180	wh2_main_special_tor_achare_secondary
wh_main_sch_greenskin_walls	623962384	wh2_main_special_har_ganeth_secondary
wh_main_sch_vandalization	624082227	wh_main_special_crag_halls_secondary
wh_main_sch_vampires_ossuary	624431665	wh2_main_special_fallen_gates_secondary
wh2_main_sch_ritual_lzd	624624265	wh2_main_special_chamber_of_visions_secondary_ritual
wh_dlc05_sch_wef_outpost_slaughter	624967938	wh2_main_special_chamber_of_visions_secondary
wh2_main_sch_infrastructure2_industry	62557379	wh2_main_special_pyramid_of_nagash_secondary
wh_main_sch_vampires_ossuary	625770563	wh2_main_special_golden_tower_of_the_gods_secondary_ritual
